Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1725986118405,10/09/2024 16:35:18,1725968118405,-5,10/09/2024 06:35:18,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39982874,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725986120857,10/09/2024 16:35:20,1725968120857,-5,10/09/2024 06:35:20,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39982874,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2455.700000011921,2451.1,2455.700000011921,2455.700000011921,2451.1,2455.700000011921,1,2455.700000011921,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,25
3,1725986120858,10/09/2024 16:35:20,1725968120858,-5,10/09/2024 06:35:20,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39982874,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725986325083,10/09/2024 16:38:45,1725968325083,-5,10/09/2024 06:38:45,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#1,39982921,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725986326943,10/09/2024 16:38:46,1725968326943,-5,10/09/2024 06:38:46,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#1,39982921,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,1881.6000000476834,1867.6000000000004,1881.6000000476834,1881.6000000476834,1867.6000000000004,1881.6000000476834,1,1881.6000000476834,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,32
3,1725986326945,10/09/2024 16:38:46,1725968326945,-5,10/09/2024 06:38:46,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#1,39982921,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725986443577,10/09/2024 16:40:43,1725968443577,-5,10/09/2024 06:40:43,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#2,39982963,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725986448762,10/09/2024 16:40:48,1725968448762,-5,10/09/2024 06:40:48,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#2,39982963,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5193.4,5185.699999999999,5193.4,5193.4,5185.699999999999,5193.4,1,5193.4,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,32
3,1725986448764,10/09/2024 16:40:48,1725968448764,-5,10/09/2024 06:40:48,187004,3,task-lon4,repeat-3dmk#4->-repeat-ku6w#2,39982963,BLIND,11682076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 127.0.0.0,1366x768,908x821,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725986694971,10/09/2024 16:44:54,1725972294971,-4,10/09/2024 08:44:54,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,39983006,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725986697570,10/09/2024 16:44:57,1725972297570,-4,10/09/2024 08:44:57,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,39983006,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2610.9420000119208,2595.242,2610.9420000119208,2610.9420000119208,2595.242,2610.9420000119208,1,2610.9420000119208,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,36
3,1725986697572,10/09/2024 16:44:57,1725972297572,-4,10/09/2024 08:44:57,187004,3,task-lon4,repeat-3dmk#3->-repeat-ku6w#1,39983006,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Retry (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725986811738,10/09/2024 16:46:51,1725972411738,-4,10/09/2024 08:46:51,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39983027,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725986814699,10/09/2024 16:46:54,1725972414699,-4,10/09/2024 08:46:54,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39983027,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2981.6000000000004,2965.800000000001,2981.6000000000004,2981.6000000000004,2965.800000000001,2981.6000000000004,1,2981.6000000000004,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,42
3,1725986814701,10/09/2024 16:46:54,1725972414701,-4,10/09/2024 08:46:54,187004,3,task-lon4,repeat-3dmk#2->-repeat-ku6w#1,39983027,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Retry (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
