Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
11,1725986219126,10/09/2024 16:36:59,1725968219126,-5,10/09/2024 06:36:59,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,8,image,Screen 3,zz7hbh,1,response,1,2362.2999999940366,2350.7999999999956,2362.2999999940366,2362.2999999940366,2350.7999999999956,2362.2999999940366,1,2362.2999999940366,0,0,,Keyboard Response,Image,1,object-1907,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,J,,target,
12,1725986223612,10/09/2024 16:37:03,1725968223612,-5,10/09/2024 06:37:03,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,9,image,Screen 3,zz7hbh,1,response,5,4498.299999991061,4485.200000000004,4498.299999991061,4498.299999991061,4485.200000000004,4498.299999991061,1,4498.299999991061,0,0,,Keyboard Response,Image,1,object-1907,image,255,ffef5b6ece3a2dda515e981c7b22d3fd.jpg,target,J,,target,
13,1725986228377,10/09/2024 16:37:08,1725968228377,-5,10/09/2024 06:37:08,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,10,image,Screen 3,zz7hbh,1,response,3,4777.599999991056,4768.299999999996,4777.599999991056,4777.599999991056,4768.299999999996,4777.599999991056,1,4777.599999991056,0,0,,Keyboard Response,Image,1,object-1907,image,263,a3c07962576e26bf069a586249b4729d.jpg,target,J,,target,
14,1725986230427,10/09/2024 16:37:10,1725968230427,-5,10/09/2024 06:37:10,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,11,image,Screen 3,zz7hbh,1,response,3,2059.199999997021,2050.7000000000044,2059.199999997021,2059.199999997021,2050.7000000000044,2059.199999997021,1,2059.199999997021,0,0,,Keyboard Response,Image,1,object-1907,image,103,Landscapes_032_v.jpg,target,F,,filler,
15,1725986233810,10/09/2024 16:37:13,1725968233810,-5,10/09/2024 06:37:13,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,12,image,Screen 3,zz7hbh,1,response,2,3391.2999999940366,3384.7999999999956,3391.2999999940366,3391.2999999940366,3384.7999999999956,3391.2999999940366,1,3391.2999999940366,0,0,,Keyboard Response,Image,1,object-1907,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,F,,filler,
16,1725986240732,10/09/2024 16:37:20,1725968240732,-5,10/09/2024 06:37:20,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,13,image,Screen 3,zz7hbh,1,response,1,6929.299999991061,6919.299999999996,6929.299999991061,6929.299999991061,6919.299999999996,6929.299999991061,1,6929.299999991061,0,0,,Keyboard Response,Image,1,object-1907,image,7,ff52ebec9d07da7fd2f4fc3dd5ab07fa.jpg,target,J,,target,
17,1725986243122,10/09/2024 16:37:23,1725968243122,-5,10/09/2024 06:37:23,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,14,image,Screen 3,zz7hbh,1,response,2,2399.3999999970256,2384.2000000000116,2399.3999999970256,2399.3999999970256,2384.2000000000116,2399.3999999970256,1,2399.3999999970256,0,0,,Keyboard Response,Image,1,object-1907,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,J,,target,
18,1725986245062,10/09/2024 16:37:25,1725968245062,-5,10/09/2024 06:37:25,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,15,image,Screen 3,zz7hbh,1,response,1,1955.2999999910535,1950.699999999997,1955.2999999910535,1955.2999999910535,1950.699999999997,1955.2999999910535,1,1955.2999999910535,0,0,,Keyboard Response,Image,1,object-1907,image,375,c71dcf7bdd9c98bf79ccbe7dda4e6a97.jpg,target,F,,filler,
19,1725986247932,10/09/2024 16:37:27,1725968247932,-5,10/09/2024 06:37:27,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,16,image,Screen 3,zz7hbh,1,response,5,2874.499999997017,2867.800000000003,2874.499999997017,2874.499999997017,2867.800000000003,2874.499999997017,1,2874.499999997017,0,0,,Keyboard Response,Image,1,object-1907,image,239,Lava 1.jpg,target,F,,filler,
20,1725986251189,10/09/2024 16:37:31,1725968251189,-5,10/09/2024 06:37:31,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,17,image,Screen 3,zz7hbh,1,response,3,3263.699999997014,3251.2999999999884,3263.699999997014,3263.699999997014,3251.2999999999884,3263.699999997014,1,3263.699999997014,0,0,,Keyboard Response,Image,1,object-1907,image,63,fed68ff713db60eac84b65889ac38028.jpg,target,J,,target,
21,1725986253312,10/09/2024 16:37:33,1725968253312,-5,10/09/2024 06:37:33,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,18,image,Screen 3,zz7hbh,1,response,2,2134.600000000006,2117.800000000003,2134.600000000006,2134.600000000006,2117.800000000003,2134.600000000006,1,2134.600000000006,0,0,,Keyboard Response,Image,1,object-1907,image,71,Landscapes_037_v.jpg,target,F,,filler,
22,1725986255884,10/09/2024 16:37:35,1725968255884,-5,10/09/2024 06:37:35,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,19,image,Screen 3,zz7hbh,1,response,6,2589.500000002983,2583.800000000003,2589.500000002983,2589.500000002983,2583.800000000003,2589.500000002983,1,2589.500000002983,0,0,,Keyboard Response,Image,1,object-1907,image,47,fdc9e62b6263dadd11d44260bb730622.jpg,target,F,,filler,
23,1725986258803,10/09/2024 16:37:38,1725968258803,-5,10/09/2024 06:37:38,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,20,image,Screen 3,zz7hbh,1,response,2,2924.8999999910593,2918,2924.8999999910593,2924.8999999910593,2918,2924.8999999910593,1,2924.8999999910593,0,0,,Keyboard Response,Image,1,object-1907,image,24,3e7d77afa0df3f55870ed51e1786d9dd.jpg,target,J,,target,
24,1725986261636,10/09/2024 16:37:41,1725968261636,-5,10/09/2024 06:37:41,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,21,image,Screen 3,zz7hbh,1,response,5,2840.2000000029802,2834.300000000003,2840.2000000029802,2840.2000000029802,2834.300000000003,2840.2000000029802,1,2840.2000000029802,0,0,,Keyboard Response,Image,1,object-1907,image,399,Solar panel 1.jpg,target,J,,target,
25,1725986263753,10/09/2024 16:37:43,1725968263753,-5,10/09/2024 06:37:43,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,22,image,Screen 3,zz7hbh,1,response,2,2123.0999999910564,2117.199999999997,2123.0999999910564,2123.0999999910564,2117.199999999997,2123.0999999910564,1,2123.0999999910564,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,target,
26,1725986267005,10/09/2024 16:37:47,1725968267005,-5,10/09/2024 06:37:47,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,23,image,Screen 3,zz7hbh,1,response,6,3257.5999999940395,3251.399999999994,3257.5999999940395,3257.5999999940395,3251.399999999994,3257.5999999940395,1,3257.5999999940395,0,0,,Keyboard Response,Image,1,object-1907,image,1591,5bcf13250037ead4c56e6af86bc07c6e.jpg,target,F,,filler,
27,1725986269391,10/09/2024 16:37:49,1725968269391,-5,10/09/2024 06:37:49,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,24,image,Screen 3,zz7hbh,1,response,1,2392.3999999970256,2384.300000000003,2392.3999999970256,2392.3999999970256,2384.300000000003,2392.3999999970256,1,2392.3999999970256,0,0,,Keyboard Response,Image,1,object-1907,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,J,,target,
28,1725986271381,10/09/2024 16:37:51,1725968271381,-5,10/09/2024 06:37:51,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,25,image,Screen 3,zz7hbh,1,response,5,1998.1999999910622,1984.199999999997,1998.1999999910622,1998.1999999910622,1984.199999999997,1998.1999999910622,1,1998.1999999910622,0,0,,Keyboard Response,Image,1,object-1907,image,2241,3be1dc1cbac8f940252b3cb095d56548.jpg,target,J,,target,
29,1725986274331,10/09/2024 16:37:54,1725968274331,-5,10/09/2024 06:37:54,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,26,image,Screen 3,zz7hbh,1,response,2,2964.100000000006,2951.100000000006,2964.100000000006,2964.100000000006,2951.100000000006,2964.100000000006,1,2964.100000000006,0,0,,Keyboard Response,Image,1,object-1907,image,247,3f2fd5456b6a728e77f9fbbc1107ab49.jpg,target,F,,filler,
30,1725986277656,10/09/2024 16:37:57,1725968277656,-5,10/09/2024 06:37:57,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,27,image,Screen 3,zz7hbh,1,response,5,3337.7999999970198,3334.5,3337.7999999970198,3337.7999999970198,3334.5,3337.7999999970198,1,3337.7999999970198,0,0,,Keyboard Response,Image,1,object-1907,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,F,,filler,
31,1725986280471,10/09/2024 16:38:00,1725968280471,-5,10/09/2024 06:38:00,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,28,image,Screen 3,zz7hbh,1,response,1,2817.600000000006,2801.100000000006,2817.600000000006,2817.600000000006,2801.100000000006,2817.600000000006,1,2817.600000000006,0,0,,Keyboard Response,Image,1,object-1907,image,95,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,target,J,,target,
32,1725986282859,10/09/2024 16:38:02,1725968282859,-5,10/09/2024 06:38:02,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,29,image,Screen 3,zz7hbh,1,response,5,2404.699999997014,2400.7999999999884,2404.699999997014,2404.699999997014,2400.7999999999884,2404.699999997014,1,2404.699999997014,0,0,,Keyboard Response,Image,1,object-1907,image,1911,NegHighNonsoc_10.jpg,target,F,,filler,
33,1725986284885,10/09/2024 16:38:04,1725968284885,-5,10/09/2024 06:38:04,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,30,image,Screen 3,zz7hbh,1,response,1,2030.6999999940454,2017.7000000000116,2030.6999999940454,2030.6999999940454,2017.7000000000116,2030.6999999940454,1,2030.6999999940454,0,0,,Keyboard Response,Image,1,object-1907,image,1521,2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg,target,J,,target,
34,1725986288371,10/09/2024 16:38:08,1725968288371,-5,10/09/2024 06:38:08,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,31,image,Screen 3,zz7hbh,1,response,5,3498.6000000029744,3484.5,3498.6000000029744,3498.6000000029744,3484.5,3498.6000000029744,1,3498.6000000029744,0,0,,Keyboard Response,Image,1,object-1907,image,280,1eafbbd1f74c8a605ae44aaa0c029ff5.jpg,target,J,,target,
35,1725986291443,10/09/2024 16:38:11,1725968291443,-5,10/09/2024 06:38:11,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,32,image,Screen 3,zz7hbh,1,response,5,3086.399999999994,3084.399999999994,3086.399999999994,3086.399999999994,3084.399999999994,3086.399999999994,1,3086.399999999994,0,0,,Keyboard Response,Image,1,object-1907,image,271,fef52d08fa721202036106f66f1505ac.jpg,target,J,,target,
36,1725986294445,10/09/2024 16:38:14,1725968294445,-5,10/09/2024 06:38:14,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,33,image,Screen 3,zz7hbh,1,response,5,3001.2999999999884,2984.699999999997,3001.2999999999884,3001.2999999999884,2984.699999999997,3001.2999999999884,1,3001.2999999999884,0,0,,Keyboard Response,Image,1,object-1907,image,1841,98e1de33aecf9079ec4fef36414a6b93.jpg,target,J,,target,
37,1725986296484,10/09/2024 16:38:16,1725968296484,-5,10/09/2024 06:38:16,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,34,image,Screen 3,zz7hbh,1,response,2,2058.000000002983,2050.800000000003,2058.000000002983,2058.000000002983,2050.800000000003,2058.000000002983,1,2058.000000002983,0,0,,Keyboard Response,Image,1,object-1907,image,231,fe12a81ec4f462dba63c63d1af8cbd3e.jpg,target,F,,filler,
38,1725986298662,10/09/2024 16:38:18,1725968298662,-5,10/09/2024 06:38:18,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,35,image,Screen 3,zz7hbh,1,response,5,2185.7999999970198,2184,2185.7999999970198,2185.7999999970198,2184,2185.7999999970198,1,2185.7999999970198,0,0,,Keyboard Response,Image,1,object-1907,image,88,Landscapes_112_v.jpg,target,J,,target,
39,1725986300394,10/09/2024 16:38:20,1725968300394,-5,10/09/2024 06:38:20,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,39982896,BLIND,11682066,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 128.0.0.0,1536x864,1488x740,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,36,image,Screen 3,zz7hbh,1,response,5,1733.8999999999942,1717.3999999999942,1733.8999999999942,1733.8999999999942,1717.3999999999942,1733.8999999999942,1,1733.8999999999942,0,0,,Keyboard Response,Image,1,object-1907,image,111,3b08f28d9d585bfe9af0a73b73fcaa96.jpg,target,F,,filler,
