Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1725908881672,09/09/2024 19:08:01,1725894481672,-4,09/09/2024 11:08:01,187004,3,task-3bxn,repeat-3dmk#1,39967083,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Advance,3,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908975612,09/09/2024 19:09:35,1725894575612,-4,09/09/2024 11:09:35,187004,3,task-3bxn,repeat-3dmk#1,39967083,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Advance,3,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,93946.76800000037,93933.568,93946.76800000037,93946.76800000037,93933.568,93946.76800000037,1,93946.76800000037,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1725908975614,09/09/2024 19:09:35,1725894575614,-4,09/09/2024 11:09:35,187004,3,task-3bxn,repeat-3dmk#1,39967083,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Advance,3,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908913281,09/09/2024 19:08:33,1725894513281,-4,09/09/2024 11:08:33,187004,3,task-3bxn,repeat-3dmk#2,39967101,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908915504,09/09/2024 19:08:35,1725894515504,-4,09/09/2024 11:08:35,187004,3,task-3bxn,repeat-3dmk#2,39967101,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2226.42,2222.66,2226.42,2226.42,2222.66,2226.42,1,2226.42,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1725908915504,09/09/2024 19:08:35,1725894515504,-4,09/09/2024 11:08:35,187004,3,task-3bxn,repeat-3dmk#2,39967101,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908928437,09/09/2024 19:08:48,1725894528437,-4,09/09/2024 11:08:48,187004,3,task-3bxn,repeat-3dmk#3,39967107,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908930396,09/09/2024 19:08:50,1725894530396,-4,09/09/2024 11:08:50,187004,3,task-3bxn,repeat-3dmk#3,39967107,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1972.9079999642372,1962.9080000000004,1972.9079999642372,1972.9079999642372,1962.9080000000004,1972.9079999642372,1,1972.9079999642372,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1725908930399,09/09/2024 19:08:50,1725894530399,-4,09/09/2024 11:08:50,187004,3,task-3bxn,repeat-3dmk#3,39967107,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908932753,09/09/2024 19:08:52,1725894532753,-4,09/09/2024 11:08:52,187004,3,task-3bxn,repeat-3dmk#2,39967108,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,877x493,,,0,Advance,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
