Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
1,1725908759941,09/09/2024 19:05:59,1725890759941,-5,09/09/2024 09:05:59,187004,3,task-efz1,,39967014,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908769877,09/09/2024 19:06:09,1725890769877,-5,09/09/2024 09:06:09,187004,3,task-efz1,,39967014,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,14041.700000047684,14039.6,14041.700000047684,14041.700000047684,14039.6,14041.700000047684,1,14041.700000047684,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1725908769879,09/09/2024 19:06:09,1725890769879,-5,09/09/2024 09:06:09,187004,3,task-efz1,,39967014,BLIND,11682061,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908760895,09/09/2024 19:06:00,1725894360895,-4,09/09/2024 11:06:00,187004,3,task-efz1,,39967015,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908784860,09/09/2024 19:06:24,1725894384860,-4,09/09/2024 11:06:24,187004,3,task-efz1,,39967015,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,23981.89199999963,23966.692000000003,23981.89199999963,23981.89199999963,23966.692000000003,23981.89199999963,1,23981.89199999963,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1725908784863,09/09/2024 19:06:24,1725894384863,-4,09/09/2024 11:06:24,187004,3,task-efz1,,39967015,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908764898,09/09/2024 19:06:04,1725894364898,-4,09/09/2024 11:06:04,187004,3,task-efz1,,39967017,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1725908775503,09/09/2024 19:06:15,1725894375503,-4,09/09/2024 11:06:15,187004,3,task-efz1,,39967017,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,10626.199999999999,10609.5,10626.199999999999,10626.199999999999,10609.5,10626.199999999999,1,10626.199999999999,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1725908775510,09/09/2024 19:06:15,1725894375510,-4,09/09/2024 11:06:15,187004,3,task-efz1,,39967017,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1725908767494,09/09/2024 19:06:07,1725894367494,-4,09/09/2024 11:06:07,187004,3,task-efz1,,39967018,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
