Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
1,1725908834655,09/09/2024 19:07:14,1725894434655,-4,09/09/2024 11:07:14,187004,3,task-icdl,,39967063,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725908843419,09/09/2024 19:07:23,1725894443419,-4,09/09/2024 11:07:23,187004,3,task-icdl,,39967063,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,8768.880000000001,8767.34,8768.880000000001,8768.880000000001,8767.34,8768.880000000001,1,8768.880000000001,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725908843420,09/09/2024 19:07:23,1725894443420,-4,09/09/2024 11:07:23,187004,3,task-icdl,,39967063,BLIND,11682054,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 129.0,1920x1080,1290x790,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725908829393,09/09/2024 19:07:09,1725894429393,-4,09/09/2024 11:07:09,187004,3,task-icdl,,39967060,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725908836695,09/09/2024 19:07:16,1725894436695,-4,09/09/2024 11:07:16,187004,3,task-icdl,,39967060,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,7314.199999999628,7300.1,7314.199999999628,7314.199999999628,7300.1,7314.199999999628,1,7314.199999999628,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725908836697,09/09/2024 19:07:16,1725894436697,-4,09/09/2024 11:07:16,187004,3,task-icdl,,39967060,BLIND,11682062,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,2560x1664,2048x1108,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725908821659,09/09/2024 19:07:01,1725894421659,-4,09/09/2024 11:07:01,187004,3,task-icdl,,39967056,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725908827003,09/09/2024 19:07:07,1725894427003,-4,09/09/2024 11:07:07,187004,3,task-icdl,,39967056,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,5368.777999976158,5357.777999999999,5368.777999976158,5368.777999976158,5357.777999999999,5368.777999976158,1,5368.777999976158,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725908827005,09/09/2024 19:07:07,1725894427005,-4,09/09/2024 11:07:07,187004,3,task-icdl,,39967056,BLIND,11682060,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x599,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725908821774,09/09/2024 19:07:01,1725894421774,-4,09/09/2024 11:07:01,187004,3,task-icdl,,39967053,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725908823628,09/09/2024 19:07:03,1725894423628,-4,09/09/2024 11:07:03,187004,3,task-icdl,,39967053,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1865.6000000029799,1850.0999999999995,1865.6000000029799,1865.6000000029799,1850.0999999999995,1865.6000000029799,1,1865.6000000029799,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725908823630,09/09/2024 19:07:03,1725894423630,-4,09/09/2024 11:07:03,187004,3,task-icdl,,39967053,BLIND,11682065,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x778,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1725908807323,09/09/2024 19:06:47,1725894407323,-4,09/09/2024 11:06:47,187004,3,task-icdl,,39967046,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1725908808810,09/09/2024 19:06:48,1725894408810,-4,09/09/2024 11:06:48,187004,3,task-icdl,,39967046,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,5029.800000000001,5013.1,5029.800000000001,5029.800000000001,5013.1,5029.800000000001,1,5029.800000000001,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1725908808814,09/09/2024 19:06:48,1725894408814,-4,09/09/2024 11:06:48,187004,3,task-icdl,,39967046,BLIND,11682063,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 128.0.0.0,360x803,980x1843,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
END OF FILE
