Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
1,1730463462302,01/11/2024 12:17:42,1730449062302,-4,01/11/2024 04:17:42,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1730463465222,01/11/2024 12:17:45,1730449065222,-4,01/11/2024 04:17:45,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2400.8000000476836,2399.9,2400.8000000476836,2400.8000000476836,2399.9,2400.8000000476836,1,2400.8000000476836,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1730463470624,01/11/2024 12:17:50,1730449070624,-4,01/11/2024 04:17:50,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,5402.800000143051,5399.999999999999,5402.800000143051,5402.800000143051,5399.999999999999,5402.800000143051,1,5402.800000143051,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1730463470631,01/11/2024 12:17:50,1730449070631,-4,01/11/2024 04:17:50,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,9.60000009536816,0,9.60000009536816,9.60000009536816,0,9.60000009536816,1,9.60000009536816,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1730463475468,01/11/2024 12:17:55,1730449075468,-4,01/11/2024 04:17:55,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,4846.600000095368,4833.300000000001,4846.600000095368,4846.600000095368,4833.300000000001,4846.600000095368,1,4846.600000095368,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1730463475469,01/11/2024 12:17:55,1730449075469,-4,01/11/2024 04:17:55,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,7,3699.9000000000015,4833.300000000001,4847.900000047684,3699.9000000000015,4833.300000000001,4847.900000047684,1,3699.9000000000015,1148.000000047683,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1730463475474,01/11/2024 12:17:55,1730449075474,-4,01/11/2024 04:17:55,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1730463478052,01/11/2024 12:17:58,1730449078052,-4,01/11/2024 04:17:58,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,2597.3999999999996,2583.300000000001,2597.3999999999996,2597.3999999999996,2583.300000000001,2597.3999999999996,1,2597.3999999999996,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1730463478052,01/11/2024 12:17:58,1730449078052,-4,01/11/2024 04:17:58,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,4,1533.300000000001,2583.300000000001,2597.800000095367,1533.300000000001,2583.300000000001,2597.800000095367,1,1533.300000000001,1064.500000095366,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1730463478053,01/11/2024 12:17:58,1730449078053,-4,01/11/2024 04:17:58,187004,4,task-o7gw,repeat-3dmk#1->-repeat-tj2w#3,41046795,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Subjective rating Practice,7,Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,15733,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
