Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1730476562079,01/11/2024 15:56:02,1730462162079,-4,01/11/2024 07:56:02,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,41051867,BLIND,11982677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x742,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1730476576902,01/11/2024 15:56:16,1730462176902,-4,01/11/2024 07:56:16,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#1,41051867,BLIND,11982677,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x742,,,0,Debrieff,3,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,14815,,,,
1,1730477427487,01/11/2024 16:10:27,1730459427487,-5,01/11/2024 06:10:27,187004,4,questionnaire-vj9b,repeat-3dmk#1->-repeat-ku6w#2,41052238,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x851,,,0,Debrieff,3,Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1730477442033,01/11/2024 16:10:42,1730459442033,-5,01/11/2024 06:10:42,187004,4,questionnaire-vj9b,repeat-3dmk#1->-repeat-ku6w#2,41052238,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x851,,,0,Debrieff,3,Accurate,1,Inaccurate~Accurate,,,,,,info,,END,14536,,,,
1,1730477867885,01/11/2024 16:17:47,1730456267885,-6,01/11/2024 04:17:47,187004,4,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#2,41052406,BLIND,11982646,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x720,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1730477872511,01/11/2024 16:17:52,1730456272511,-6,01/11/2024 04:17:52,187004,4,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#2,41052406,BLIND,11982646,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1280x720,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,4613,,,,
1,1730478033619,01/11/2024 16:20:33,1730463633619,-4,01/11/2024 08:20:33,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#3,41052463,BLIND,11982667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1687x941,1680x935,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1730478170442,01/11/2024 16:22:50,1730463770442,-4,01/11/2024 08:22:50,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#3,41052463,BLIND,11982667,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 130.0.0.0,1687x941,1680x935,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,136808,,,,
1,1730478245132,01/11/2024 16:24:05,1730463845132,-4,01/11/2024 08:24:05,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,41052541,BLIND,11982668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2048x1152,2048x1018,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1730478274201,01/11/2024 16:24:34,1730463874201,-4,01/11/2024 08:24:34,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#1,41052541,BLIND,11982668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2048x1152,2048x1018,,,0,Debrieff,3,Inaccurate~Accurate,1,Accurate,,,,,,info,,END,29061,,,,
1,1730480565947,01/11/2024 17:02:45,1730466165947,-4,01/11/2024 09:02:45,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41053300,BLIND,11982681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1730480654420,01/11/2024 17:04:14,1730466254420,-4,01/11/2024 09:04:14,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41053300,BLIND,11982681,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,88459,,,,
1,1730481525171,01/11/2024 17:18:45,1730459925171,-6,01/11/2024 05:18:45,187004,4,questionnaire-vj9b,repeat-3dmk#4->-repeat-tj2w#2,41053617,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1730481534740,01/11/2024 17:18:54,1730459934740,-6,01/11/2024 05:18:54,187004,4,questionnaire-vj9b,repeat-3dmk#4->-repeat-tj2w#2,41053617,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,9544,,,,
1,1730482362361,01/11/2024 17:32:42,1730467962361,-4,01/11/2024 09:32:42,187004,4,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,41053843,BLIND,11982641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1730482382190,01/11/2024 17:33:02,1730467982190,-4,01/11/2024 09:33:02,187004,4,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,41053843,BLIND,11982641,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x776,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,19815,,,,
1,1730482736977,01/11/2024 17:38:56,1730457536977,-7,01/11/2024 03:38:56,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41053919,BLIND,11982683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1538x811,1536x806,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1730482762030,01/11/2024 17:39:22,1730457562030,-7,01/11/2024 03:39:22,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,41053919,BLIND,11982683,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1538x811,1536x806,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,25038,,,,
1,1730482897474,01/11/2024 17:41:37,1730457697474,-7,01/11/2024 03:41:37,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41053954,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1730482903313,01/11/2024 17:41:43,1730457703313,-7,01/11/2024 03:41:43,187004,4,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,41053954,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,5831,,,,
END OF FILE
