Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1730463223454,01/11/2024 12:13:43,1730448823454,-4,01/11/2024 04:13:43,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730463228066,01/11/2024 12:13:48,1730448828066,-4,01/11/2024 04:13:48,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,4627.699999904633,4616.6,4627.699999904633,4627.699999904633,4616.6,4627.699999904633,1,4627.699999904633,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1730463231055,01/11/2024 12:13:51,1730448831055,-4,01/11/2024 04:13:51,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,3000.199999809265,3000.1000000000004,3000.199999809265,3000.199999809265,3000.1000000000004,3000.199999809265,1,3000.199999809265,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1730463235556,01/11/2024 12:13:55,1730448835556,-4,01/11/2024 04:13:55,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,6,4500.9,4499.9,4500.9,4500.9,4499.9,4500.9,1,4500.9,0,0,,Keyboard Response,Image,1,object-1907,image,1521,2dd0aad5b99bf1d8f7739cdc4f2ae114.jpg,target,J,,filler,
5,1730463239156,01/11/2024 12:13:59,1730448839156,-4,01/11/2024 04:13:59,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,2,3601,3600,3601,3601,3600,3601,1,3601,0,0,,Keyboard Response,Image,1,object-1907,image,287,4c9b824221ea465e852f409c11d0bb60.jpg,target,F,,target,
6,1730463242532,01/11/2024 12:14:02,1730448842532,-4,01/11/2024 04:14:02,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,5,3376.699999809265,3366.9000000000015,3376.699999809265,3376.699999809265,3366.9000000000015,3376.699999809265,1,3376.699999809265,0,0,,Keyboard Response,Image,1,object-1907,image,287,NeutMidNonsoc_8.jpg,target,J,,filler,
7,1730463244836,01/11/2024 12:14:04,1730448844836,-4,01/11/2024 04:14:04,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,4,2314.0999999999985,2299.7999999999993,2314.0999999999985,2314.0999999999985,2299.7999999999993,2314.0999999999985,1,2314.0999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,88,Landscapes_112_v.jpg,target,J,,filler,
8,1730463246796,01/11/2024 12:14:06,1730448846796,-4,01/11/2024 04:14:06,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,6,1974.1999998569481,1966.7000000000007,1974.1999998569481,1974.1999998569481,1966.7000000000007,1974.1999998569481,1,1974.1999998569481,0,0,,Keyboard Response,Image,1,object-1907,image,247,3f2fd5456b6a728e77f9fbbc1107ab49.jpg,target,F,,target,
9,1730463250180,01/11/2024 12:14:10,1730448850180,-4,01/11/2024 04:14:10,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,5,3391.4999998569474,3383.2999999999993,3391.4999998569474,3391.4999998569474,3383.2999999999993,3391.4999998569474,1,3391.4999998569474,0,0,,Keyboard Response,Image,1,object-1907,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,J,,filler,
10,1730463251508,01/11/2024 12:14:11,1730448851508,-4,01/11/2024 04:14:11,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,6,1336.0999999523156,1333.2000000000007,1336.0999999523156,1336.0999999523156,1333.2000000000007,1336.0999999523156,1,1336.0999999523156,0,0,,Keyboard Response,Image,1,object-1907,image,296,2fc170131665d79a6c9d0f52ae59bbce.jpg,target,J,,filler,
11,1730463253500,01/11/2024 12:14:13,1730448853500,-4,01/11/2024 04:14:13,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,8,image,Screen 3,zz7hbh,1,response,5,1994.8999999523148,1983.4000000000015,1994.8999999523148,1994.8999999523148,1983.4000000000015,1994.8999999523148,1,1994.8999999523148,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,filler,
12,1730463255020,01/11/2024 12:14:15,1730448855020,-4,01/11/2024 04:14:15,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,9,image,Screen 3,zz7hbh,1,response,5,1531.3999998092622,1516.699999999997,1531.3999998092622,1531.3999998092622,1516.699999999997,1531.3999998092622,1,1531.3999998092622,0,0,,Keyboard Response,Image,1,object-1907,image,95,3a28649190d86c53706846e0df52129b.jpg,target,F,,target,
13,1730463257380,01/11/2024 12:14:17,1730448857380,-4,01/11/2024 04:14:17,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,10,image,Screen 3,zz7hbh,1,response,2,2374.899999856949,2366.800000000003,2374.899999856949,2374.899999856949,2366.800000000003,2374.899999856949,1,2374.899999856949,0,0,,Keyboard Response,Image,1,object-1907,image,295,6a183ed7461978a85bbd4b370c7b4854.jpg,target,F,,target,
14,1730463259764,01/11/2024 12:14:19,1730448859764,-4,01/11/2024 04:14:19,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,11,image,Screen 3,zz7hbh,1,response,4,2392.099999856946,2383.0999999999985,2392.099999856946,2392.099999856946,2383.0999999999985,2392.099999856946,1,2392.099999856946,0,0,,Keyboard Response,Image,1,object-1907,image,2071,3ed4c65eb4ba874e455ada92d56a3ff9.jpg,target,J,,filler,
15,1730463264091,01/11/2024 12:14:24,1730448864091,-4,01/11/2024 04:14:24,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,12,image,Screen 3,zz7hbh,1,response,4,4336.799999809264,4333.4000000000015,4336.799999809264,4336.799999809264,4333.4000000000015,4336.799999809264,1,4336.799999809264,0,0,,Keyboard Response,Image,1,object-1907,image,2161,fe5e73a188c13e29c0d52cc4fd6f28e9.jpg,target,J,,filler,
16,1730463265916,01/11/2024 12:14:25,1730448865916,-4,01/11/2024 04:14:25,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,13,image,Screen 3,zz7hbh,1,response,1,1827.4999999523134,1816.5999999999985,1827.4999999523134,1827.4999999523134,1816.5999999999985,1827.4999999523134,1,1827.4999999523134,0,0,,Keyboard Response,Image,1,object-1907,image,2231,Grass 6.jpg,target,F,,target,
17,1730463267572,01/11/2024 12:14:27,1730448867572,-4,01/11/2024 04:14:27,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,14,image,Screen 3,zz7hbh,1,response,4,1666.9999998569474,1666.699999999997,1666.9999998569474,1666.9999998569474,1666.699999999997,1666.9999998569474,1,1666.9999998569474,0,0,,Keyboard Response,Image,1,object-1907,image,1841,98e1de33aecf9079ec4fef36414a6b93.jpg,target,J,,filler,
18,1730463270011,01/11/2024 12:14:30,1730448870011,-4,01/11/2024 04:14:30,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,15,image,Screen 3,zz7hbh,1,response,2,2440.0999998092666,2433.300000000003,2440.0999998092666,2440.0999998092666,2433.300000000003,2440.0999998092666,1,2440.0999998092666,0,0,,Keyboard Response,Image,1,object-1907,image,360,3aa18c7989615cbf9e84d32f0039e64f.jpg,target,J,,filler,
19,1730463272228,01/11/2024 12:14:32,1730448872228,-4,01/11/2024 04:14:32,187004,4,task-6sfn,repeat-3dmk#1->-repeat-tj2w#3,41046722,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,16,image,Screen 3,zz7hbh,1,response,2,2222.899999952315,2216.7999999999956,2222.899999952315,2222.899999952315,2216.7999999999956,2222.899999952315,1,2222.899999952315,0,0,,Keyboard Response,Image,1,object-1907,image,63,03b8acc17e9fa12795ac1bdce10e01fe.jpg,target,F,,target,
