Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1730398399096,31/10/2024 18:13:19,1730380399096,-5,31/10/2024 08:13:19,187004,4,task-3bxn,repeat-3dmk#2,41036000,BLIND,11982655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x714,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398399756,31/10/2024 18:13:19,1730380399756,-5,31/10/2024 08:13:19,187004,4,task-3bxn,repeat-3dmk#2,41036000,BLIND,11982655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x714,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,675.0979999970198,666.3979999999999,675.0979999970198,675.0979999970198,666.3979999999999,675.0979999970198,1,675.0979999970198,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1730398399757,31/10/2024 18:13:19,1730380399757,-5,31/10/2024 08:13:19,187004,4,task-3bxn,repeat-3dmk#2,41036000,BLIND,11982655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x714,,,0,Advance,3,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,656,,,,0,,,,,,,,,,,
1,1730398415278,31/10/2024 18:13:35,1730373215278,-7,31/10/2024 04:13:35,187004,4,task-3bxn,repeat-3dmk#2,41036058,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398417320,31/10/2024 18:13:37,1730373217320,-7,31/10/2024 04:13:37,187004,4,task-3bxn,repeat-3dmk#2,41036058,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2047.000000047684,2043.1999999999998,2047.000000047684,2047.000000047684,2043.1999999999998,2047.000000047684,1,2047.000000047684,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1730398417321,31/10/2024 18:13:37,1730373217321,-7,31/10/2024 04:13:37,187004,4,task-3bxn,repeat-3dmk#2,41036058,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2039,,,,0,,,,,,,,,,,
1,1730398450580,31/10/2024 18:14:10,1730384050580,-4,31/10/2024 10:14:10,187004,4,task-3bxn,repeat-3dmk#2,41036072,BLIND,11982668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2048x1152,2048x1018,,,0,Advance,3,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730398452314,31/10/2024 18:14:12,1730384052314,-4,31/10/2024 10:14:12,187004,4,task-3bxn,repeat-3dmk#2,41036072,BLIND,11982668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2048x1152,2048x1018,,,0,Advance,3,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1744.1999998569488,1734.8,1744.1999998569488,1744.1999998569488,1734.8,1744.1999998569488,1,1744.1999998569488,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1730398452316,31/10/2024 18:14:12,1730384052316,-4,31/10/2024 10:14:12,187004,4,task-3bxn,repeat-3dmk#2,41036072,BLIND,11982668,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2048x1152,2048x1018,,,0,Advance,3,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1729,,,,0,,,,,,,,,,,
1,1730398467825,31/10/2024 18:14:27,1730380467825,-5,31/10/2024 08:14:27,187004,4,task-3bxn,repeat-3dmk#1,41036099,BLIND,11982674,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1670x940,1670x940,,,0,Advance,3,Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
