Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1730475477588,01/11/2024 15:37:57,1730457477588,-5,01/11/2024 05:37:57,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730475479423,01/11/2024 15:37:59,1730457479423,-5,01/11/2024 05:37:59,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1711.2399999999998,1708.7199999999993,1711.2399999999998,1711.2399999999998,1708.7199999999993,1711.2399999999998,1,1711.2399999999998,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1730475482886,01/11/2024 15:38:02,1730457482886,-5,01/11/2024 05:38:02,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,3464.5200000000004,3460.26,3464.5200000000004,3464.5200000000004,3460.26,3464.5200000000004,1,3464.5200000000004,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1730475484840,01/11/2024 15:38:04,1730457484840,-5,01/11/2024 05:38:04,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1959.2600000000002,1952.300000000001,1959.2600000000002,1959.2600000000002,1952.300000000001,1959.2600000000002,1,1959.2600000000002,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1730475486962,01/11/2024 15:38:06,1730457486962,-5,01/11/2024 05:38:06,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,2128.959999999999,2127.879999999999,2128.959999999999,2128.959999999999,2127.879999999999,2128.959999999999,1,2128.959999999999,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1730475488079,01/11/2024 15:38:08,1730457488079,-5,01/11/2024 05:38:08,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,1117.08,1112.9799999999996,1117.08,1117.08,1112.9799999999996,1117.08,1,1117.08,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1730475488082,01/11/2024 15:38:08,1730457488082,-5,01/11/2024 05:38:08,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41051419,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,10464,,,,0,,,,,,,,,,,,,,,,
1,1730475584517,01/11/2024 15:39:44,1730457584517,-5,01/11/2024 05:39:44,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,41051457,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730475613641,01/11/2024 15:40:13,1730457613641,-5,01/11/2024 05:40:13,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,41051457,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,29099.879999999997,29091.98,29099.879999999997,29099.879999999997,29091.98,29099.879999999997,1,29099.879999999997,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1730475616431,01/11/2024 15:40:16,1730457616431,-5,01/11/2024 05:40:16,187004,4,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,41051457,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,2799.9000000000015,2793.6200000000026,2799.9000000000015,2799.9000000000015,2793.6200000000026,2799.9000000000015,1,2799.9000000000015,0,0,,Click To Continue,Continue Button,3,object-11,instructions,,,,,,,
