Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1730475657157,01/11/2024 15:40:57,1730457657157,-5,01/11/2024 05:40:57,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730475685115,01/11/2024 15:41:25,1730457685115,-5,01/11/2024 05:41:25,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 8,bajjy3,1,continue,,27965.120000000003,27957.06,27965.120000000003,27965.120000000003,27957.06,27965.120000000003,1,27965.120000000003,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1730475688101,01/11/2024 15:41:28,1730457688101,-5,01/11/2024 05:41:28,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 9,bxwq68,2,timedOut,,2997.34,2995.9600000000028,2997.34,2997.34,2995.9600000000028,2997.34,1,2997.34,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1730475690768,01/11/2024 15:41:30,1730457690768,-5,01/11/2024 05:41:30,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,image,Screen 3,zz7hbh,1,response,5,2667.739999999998,2659.6399999999994,2667.739999999998,2667.739999999998,2659.6399999999994,2667.739999999998,1,2667.739999999998,0,0,,Keyboard Response,Image,1,object-1907,image,399,Solar panel 1.jpg,target,J,,target,
5,1730475693126,01/11/2024 15:41:33,1730457693126,-5,01/11/2024 05:41:33,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,2,image,Screen 3,zz7hbh,1,response,1,2365.739999999998,2364.459999999999,2365.739999999998,2365.739999999998,2364.459999999999,2365.739999999998,1,2365.739999999998,0,0,,Keyboard Response,Image,1,object-1907,image,1911,06d26db007c559279f26819efcdd8c97.jpg,target,J,,target,
6,1730475694323,01/11/2024 15:41:34,1730457694323,-5,01/11/2024 05:41:34,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,3,image,Screen 3,zz7hbh,1,response,5,1198.2799999999988,1191.9599999999991,1198.2799999999988,1198.2799999999988,1191.9599999999991,1198.2799999999988,1,1198.2799999999988,0,0,,Keyboard Response,Image,1,object-1907,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,F,,filler,
7,1730475695624,01/11/2024 15:41:35,1730457695624,-5,01/11/2024 05:41:35,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,4,image,Screen 3,zz7hbh,1,response,5,1304.939999999995,1297.4599999999991,1304.939999999995,1304.939999999995,1297.4599999999991,1304.939999999995,1,1304.939999999995,0,0,,Keyboard Response,Image,1,object-1907,image,247,NegMidNonsoc_21.jpg,target,J,,target,
8,1730475696618,01/11/2024 15:41:36,1730457696618,-5,01/11/2024 05:41:36,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,5,image,Screen 3,zz7hbh,1,response,5,1004.8600000000006,1001.3600000000006,1004.8600000000006,1004.8600000000006,1001.3600000000006,1004.8600000000006,1,1004.8600000000006,0,0,,Keyboard Response,Image,1,object-1907,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,F,,filler,
9,1730475698386,01/11/2024 15:41:38,1730457698386,-5,01/11/2024 05:41:38,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,6,image,Screen 3,zz7hbh,1,response,3,1770.5,1765.5400000000009,1770.5,1770.5,1765.5400000000009,1770.5,1,1770.5,0,0,,Keyboard Response,Image,1,object-1907,image,1911,NegHighNonsoc_10.jpg,target,F,,filler,
10,1730475700093,01/11/2024 15:41:40,1730457700093,-5,01/11/2024 05:41:40,187004,4,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,41051496,BLIND,11982658,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 132.0,1512x982,1512x832,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,7,image,Screen 3,zz7hbh,1,response,2,1710.9599999999991,1710.3799999999974,1710.9599999999991,1710.9599999999991,1710.3799999999974,1710.9599999999991,1,1710.9599999999991,0,0,,Keyboard Response,Image,1,object-1907,image,1761,fec7756d48d357270fcfa030a36914be.jpg,target,J,,target,
