Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
8,1730398389040,31/10/2024 18:13:09,1730376789040,-6,31/10/2024 06:13:09,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,1,500.3999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1730398390047,31/10/2024 18:13:10,1730376790047,-6,31/10/2024 06:13:10,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,0,1000.6000000000022,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1730398391030,31/10/2024 18:13:11,1730376791030,-6,31/10/2024 06:13:11,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,1,500.1999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1730398391443,31/10/2024 18:13:11,1730376791443,-6,31/10/2024 06:13:11,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,412.90000000000146,400.90000000000146,412.90000000000146,412.90000000000146,400.90000000000146,412.90000000000146,0,412.90000000000146,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1730398392431,31/10/2024 18:13:12,1730376792431,-6,31/10/2024 06:13:12,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,500.3999999999978,1,500.3999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1730398393388,31/10/2024 18:13:13,1730376793388,-6,31/10/2024 06:13:13,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,956.7000000000007,950.6000000000022,956.7000000000007,956.7000000000007,950.6000000000022,956.7000000000007,1,956.7000000000007,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1730398394382,31/10/2024 18:13:14,1730376794382,-6,31/10/2024 06:13:14,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.7000000000007,500.7000000000007,500.7000000000007,500.7000000000007,500.7000000000007,500.7000000000007,1,500.7000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1730398394384,31/10/2024 18:13:14,1730376794384,-6,31/10/2024 06:13:14,187004,4,task-wzke,repeat-3dmk#1,41035962,BLIND,11982671,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x960,1536x791,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,24992,,,,0,,,,,,,,,,,,,,,
1,1730398347974,31/10/2024 18:12:27,1730373147974,-7,31/10/2024 04:12:27,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1730398356462,31/10/2024 18:12:36,1730373156462,-7,31/10/2024 04:12:36,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,8319.00000014305,8317.6,8319.00000014305,8319.00000014305,8317.6,8319.00000014305,1,8319.00000014305,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1730398360802,31/10/2024 18:12:40,1730373160802,-7,31/10/2024 04:12:40,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,4341.000000047683,4336.0999999999985,4341.000000047683,4341.000000047683,4336.0999999999985,4341.000000047683,1,4341.000000047683,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1730398363799,31/10/2024 18:12:43,1730373163799,-7,31/10/2024 04:12:43,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3002.0000001907356,3001.7999999999993,3002.0000001907356,3002.0000001907356,3001.7999999999993,3002.0000001907356,1,3002.0000001907356,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1730398364800,31/10/2024 18:12:44,1730373164800,-7,31/10/2024 04:12:44,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,0,1000.6000000000022,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1730398365793,31/10/2024 18:12:45,1730373165793,-7,31/10/2024 04:12:45,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500.2000000000007,500.2000000000007,500.2000000000007,500.2000000000007,500.2000000000007,500.2000000000007,1,500.2000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1730398366793,31/10/2024 18:12:46,1730373166793,-7,31/10/2024 04:12:46,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,1000.6000000000022,0,1000.6000000000022,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1730398367786,31/10/2024 18:12:47,1730373167786,-7,31/10/2024 04:12:47,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1730398368649,31/10/2024 18:12:48,1730373168649,-7,31/10/2024 04:12:48,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,862.4000000000015,861.5,862.4000000000015,862.4000000000015,861.5,862.4000000000015,1,862.4000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1730398369649,31/10/2024 18:12:49,1730373169649,-7,31/10/2024 04:12:49,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,500.3000000000029,1,500.3000000000029,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1730398370105,31/10/2024 18:12:50,1730373170105,-7,31/10/2024 04:12:50,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,456.000000095366,451.59999999999854,456.000000095366,456.000000095366,451.59999999999854,456.000000095366,0,456.000000095366,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1730398371101,31/10/2024 18:12:51,1730373171101,-7,31/10/2024 04:12:51,187004,4,task-wzke,repeat-3dmk#1,41035973,BLIND,11982661,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,500.2999999999993,1,500.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
