Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1730463120273,01/11/2024 12:12:00,1730437920273,-7,31/10/2024 22:12:00,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730463173825,01/11/2024 12:12:53,1730437973825,-7,31/10/2024 22:12:53,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,52681.1,52664.4,52681.1,52681.1,52664.4,52681.1,1,52681.1,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1730463185298,01/11/2024 12:13:05,1730437985298,-7,31/10/2024 22:13:05,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,11516.299999999996,11499.599999999999,11516.299999999996,11516.299999999996,11499.599999999999,11516.299999999996,1,11516.299999999996,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1730463190870,01/11/2024 12:13:10,1730437990870,-7,31/10/2024 22:13:10,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,5589.300000000003,5583.100000000006,5589.300000000003,5589.300000000003,5583.100000000006,5589.300000000003,1,5589.300000000003,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1730463299319,01/11/2024 12:14:59,1730438099319,-7,31/10/2024 22:14:59,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,108454.7,108446.09999999999,108454.7,108454.7,108446.09999999999,108454.7,1,108454.7,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1730463312052,01/11/2024 12:15:12,1730438112052,-7,31/10/2024 22:15:12,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,12742.100000000006,12732.700000000012,12742.100000000006,12742.100000000006,12732.700000000012,12742.100000000006,1,12742.100000000006,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1730463312061,01/11/2024 12:15:12,1730438112061,-7,31/10/2024 22:15:12,187004,4,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,41046648,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,191675,,,,0,,,,,,,,,,,,,,,,
1,1730463058739,01/11/2024 12:10:58,1730448658739,-4,01/11/2024 04:10:58,187004,4,task-i3u4,repeat-3dmk#1->-repeat-tj2w#1,41046656,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x959,,,0,Memory Task (instr only),5,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1730463063999,01/11/2024 12:11:03,1730448663999,-4,01/11/2024 04:11:03,187004,4,task-i3u4,repeat-3dmk#1->-repeat-tj2w#1,41046656,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (instr only),5,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,4743.100000095367,4733.499999999999,4743.100000095367,4743.100000095367,4733.499999999999,4743.100000095367,1,4743.100000095367,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1730463071816,01/11/2024 12:11:11,1730448671816,-4,01/11/2024 04:11:11,187004,4,task-i3u4,repeat-3dmk#1->-repeat-tj2w#1,41046656,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Memory Task (instr only),5,Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,7827.000000190736,7816.600000000002,7827.000000190736,7827.000000190736,7816.600000000002,7827.000000190736,1,7827.000000190736,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
