Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1730463215736,01/11/2024 12:13:35,1730448815736,-4,01/11/2024 04:13:35,187004,4,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,41046719,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730463217120,01/11/2024 12:13:37,1730448817120,-4,01/11/2024 04:13:37,187004,4,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,41046719,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1398.000000047684,1383.3000000000002,1398.000000047684,1398.000000047684,1383.3000000000002,1398.000000047684,1,1398.000000047684,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,63
3,1730463217121,01/11/2024 12:13:37,1730448817121,-4,01/11/2024 04:13:37,187004,4,task-7sj6,repeat-3dmk#1->-repeat-tj2w#3,41046719,BLIND,11982727,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x911,,,0,Advance (Memory),2,Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1381,,,,0,,,,,,,,,,,
1,1730463416416,01/11/2024 12:16:56,1730438216416,-7,31/10/2024 22:16:56,187004,4,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,41046757,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730463418275,01/11/2024 12:16:58,1730438218275,-7,31/10/2024 22:16:58,187004,4,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,41046757,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1868.600000017881,1866.5,1868.600000017881,1868.600000017881,1866.5,1868.600000017881,1,1868.600000017881,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,57
3,1730463418277,01/11/2024 12:16:58,1730438218277,-7,31/10/2024 22:16:58,187004,4,task-7sj6,repeat-3dmk#3->-repeat-tj2w#2,41046757,BLIND,11982925,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1147x916,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1840,,,,0,,,,,,,,,,,
1,1730464905723,01/11/2024 12:41:45,1730446905723,-5,01/11/2024 02:41:45,187004,4,task-7sj6,repeat-3dmk#2->-repeat-tj2w#3,41047221,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1730464922850,01/11/2024 12:42:02,1730446922850,-5,01/11/2024 02:42:02,187004,4,task-7sj6,repeat-3dmk#2->-repeat-tj2w#3,41047221,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,17130.700000000747,17126.100000000002,17130.700000000747,17130.700000000747,17126.100000000002,17130.700000000747,1,17130.700000000747,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,61
3,1730464922851,01/11/2024 12:42:02,1730446922851,-5,01/11/2024 02:42:02,187004,4,task-7sj6,repeat-3dmk#2->-repeat-tj2w#3,41047221,BLIND,11982707,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1707x960,1366x660,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,17123,,,,0,,,,,,,,,,,
1,1730475588348,01/11/2024 15:39:48,1730457588348,-5,01/11/2024 05:39:48,187004,4,task-7sj6,repeat-3dmk#2->-repeat-tj2w#1,41051460,BLIND,11982655,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x929,,,0,Advance (Memory),2,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
