Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
1,1729007513719,15/10/2024 15:51:53,1728993113719,-4,15/10/2024 07:51:53,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1729007516162,15/10/2024 15:51:56,1728993116162,-4,15/10/2024 07:51:56,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2357.2,2352.0999999999995,2357.2,2357.2,2352.0999999999995,2357.2,1,2357.2,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1729007548425,15/10/2024 15:52:28,1728993148425,-4,15/10/2024 07:52:28,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,32267.90000001192,32262.199999999997,32267.90000001192,32267.90000001192,32262.199999999997,32267.90000001192,1,32267.90000001192,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1729007548432,15/10/2024 15:52:28,1728993148432,-4,15/10/2024 07:52:28,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,5.900000000001455,0,5.900000000001455,5.900000000001455,0,5.900000000001455,1,5.900000000001455,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1729007555556,15/10/2024 15:52:35,1728993155556,-4,15/10/2024 07:52:35,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,7136.700000011922,7135.200000000004,7136.700000011922,7136.700000011922,7135.200000000004,7136.700000011922,1,7136.700000011922,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1729007555556,15/10/2024 15:52:35,1728993155556,-4,15/10/2024 07:52:35,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,9,2091.4000000000015,7135.200000000004,7137.0999999880805,2091.4000000000015,7135.200000000004,7137.0999999880805,1,2091.4000000000015,5045.699999988079,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1729007555560,15/10/2024 15:52:35,1728993155560,-4,15/10/2024 07:52:35,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,5.8000000238389475,0,5.8000000238389475,5.8000000238389475,0,5.8000000238389475,1,5.8000000238389475,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1729007562588,15/10/2024 15:52:42,1728993162588,-4,15/10/2024 07:52:42,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,7033.60000003576,7032,7033.60000003576,7033.60000003576,7032,7033.60000003576,1,7033.60000003576,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1729007562589,15/10/2024 15:52:42,1728993162589,-4,15/10/2024 07:52:42,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,3,1964.0999999999985,7032,7034.899999988076,1964.0999999999985,7032,7034.899999988076,1,1964.0999999999985,5070.799999988078,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1729007562590,15/10/2024 15:52:42,1728993162590,-4,15/10/2024 07:52:42,187004,3,task-o7gw,repeat-3dmk#2->-repeat-tj2w#3,40662216,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,48858,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
