Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
3,1728924713445,14/10/2024 16:51:53,1728910313445,-4,14/10/2024 08:51:53,187004,3,task-icdl,,40629993,BLIND,11852251,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1313,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924676257,14/10/2024 16:51:16,1728906676257,-5,14/10/2024 06:51:16,187004,3,task-icdl,,40630004,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924677751,14/10/2024 16:51:17,1728906677751,-5,14/10/2024 06:51:17,187004,3,task-icdl,,40630004,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1538.5040000476838,1533.804,1538.5040000476838,1538.5040000476838,1533.804,1538.5040000476838,1,1538.5040000476838,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924677754,14/10/2024 16:51:17,1728906677754,-5,14/10/2024 06:51:17,187004,3,task-icdl,,40630004,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924794466,14/10/2024 16:53:14,1728906794466,-5,14/10/2024 06:53:14,187004,3,task-icdl,,40630069,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924796562,14/10/2024 16:53:16,1728906796562,-5,14/10/2024 06:53:16,187004,3,task-icdl,,40630069,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2121.8999999999996,2116.5999999999995,2121.8999999999996,2121.8999999999996,2116.5999999999995,2121.8999999999996,1,2121.8999999999996,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924796563,14/10/2024 16:53:16,1728906796563,-5,14/10/2024 06:53:16,187004,3,task-icdl,,40630069,BLIND,11852235,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1440x960,1440x825,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924859256,14/10/2024 16:54:19,1728899659256,-7,14/10/2024 02:54:19,187004,3,task-icdl,,40630108,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924860667,14/10/2024 16:54:20,1728899660667,-7,14/10/2024 02:54:20,187004,3,task-icdl,,40630108,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1431,1416,1431,1431,1416,1431,1,1431,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924860667,14/10/2024 16:54:20,1728899660667,-7,14/10/2024 02:54:20,187004,3,task-icdl,,40630108,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1928x957,1920x951,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924863041,14/10/2024 16:54:23,1728906863041,-5,14/10/2024 06:54:23,187004,3,task-icdl,,40630113,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924864630,14/10/2024 16:54:24,1728906864630,-5,14/10/2024 06:54:24,187004,3,task-icdl,,40630113,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1609.7060000119209,1600.0060000000003,1609.7060000119209,1609.7060000119209,1600.0060000000003,1609.7060000119209,1,1609.7060000119209,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924864632,14/10/2024 16:54:24,1728906864632,-5,14/10/2024 06:54:24,187004,3,task-icdl,,40630113,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1680x1050,1680x882,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924863636,14/10/2024 16:54:23,1728906863636,-5,14/10/2024 06:54:23,187004,3,task-icdl,,40630114,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924865032,14/10/2024 16:54:25,1728906865032,-5,14/10/2024 06:54:25,187004,3,task-icdl,,40630114,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1416.5000000000005,1399.9,1416.5000000000005,1416.5000000000005,1399.9,1416.5000000000005,1,1416.5000000000005,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924865033,14/10/2024 16:54:25,1728906865033,-5,14/10/2024 06:54:25,187004,3,task-icdl,,40630114,BLIND,11852236,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x680,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924906258,14/10/2024 16:55:06,1728910506258,-4,14/10/2024 08:55:06,187004,3,task-icdl,,40630178,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924908573,14/10/2024 16:55:08,1728910508573,-4,14/10/2024 08:55:08,187004,3,task-icdl,,40630178,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2336.005999713898,2332.206,2336.005999713898,2336.005999713898,2332.206,2336.005999713898,1,2336.005999713898,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924908575,14/10/2024 16:55:08,1728910508575,-4,14/10/2024 08:55:08,187004,3,task-icdl,,40630178,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924960504,14/10/2024 16:56:00,1728910560504,-4,14/10/2024 08:56:00,187004,3,task-icdl,,40630193,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728924964108,14/10/2024 16:56:04,1728910564108,-4,14/10/2024 08:56:04,187004,3,task-icdl,,40630193,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,3658.9000000014894,3648.7999999999993,3658.9000000014894,3658.9000000014894,3648.7999999999993,3658.9000000014894,1,3658.9000000014894,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728924964111,14/10/2024 16:56:04,1728910564111,-4,14/10/2024 08:56:04,187004,3,task-icdl,,40630193,BLIND,11852269,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1366x768,1366x633,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728924994055,14/10/2024 16:56:34,1728899794055,-7,14/10/2024 02:56:34,187004,3,task-icdl,,40630196,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728925097944,14/10/2024 16:58:17,1728899897944,-7,14/10/2024 02:58:17,187004,3,task-icdl,,40630196,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,103912.51,103895.844,103912.51,103912.51,103895.844,103912.51,1,103912.51,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728925097955,14/10/2024 16:58:17,1728899897955,-7,14/10/2024 02:58:17,187004,3,task-icdl,,40630196,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728925380138,14/10/2024 17:03:00,1728925380138,0,14/10/2024 17:03:00,187004,3,task-icdl,,40630392,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728925493440,14/10/2024 17:04:53,1728925493440,0,14/10/2024 17:04:53,187004,3,task-icdl,,40630392,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,113306.97400000002,113290.174,113306.97400000002,113306.97400000002,113290.174,113306.97400000002,1,113306.97400000002,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728925493462,14/10/2024 17:04:53,1728925493462,0,14/10/2024 17:04:53,187004,3,task-icdl,,40630392,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,681x640,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728925551784,14/10/2024 17:05:51,1728911151784,-4,14/10/2024 09:05:51,187004,3,task-icdl,,40630462,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728925574287,14/10/2024 17:06:14,1728911174287,-4,14/10/2024 09:06:14,187004,3,task-icdl,,40630462,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,22528.218000000004,22511.618000000002,22528.218000000004,22528.218000000004,22511.618000000002,22528.218000000004,1,22528.218000000004,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728925574296,14/10/2024 17:06:14,1728911174296,-4,14/10/2024 09:06:14,187004,3,task-icdl,,40630462,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728925730236,14/10/2024 17:08:50,1728907730236,-5,14/10/2024 07:08:50,187004,3,task-icdl,,40630544,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728925734411,14/10/2024 17:08:54,1728907734411,-5,14/10/2024 07:08:54,187004,3,task-icdl,,40630544,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,4200.400000023842,4187.400000000001,4200.400000023842,4200.400000023842,4187.400000000001,4200.400000023842,1,4200.400000023842,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728925734412,14/10/2024 17:08:54,1728907734412,-5,14/10/2024 07:08:54,187004,3,task-icdl,,40630544,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1728927968126,14/10/2024 17:46:08,1728913568126,-4,14/10/2024 09:46:08,187004,3,task-icdl,,40631742,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1728927971133,14/10/2024 17:46:11,1728913571133,-4,14/10/2024 09:46:11,187004,3,task-icdl,,40631742,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,3012.74,3008.4399999999996,3012.74,3012.74,3008.4399999999996,3012.74,1,3012.74,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1728927971134,14/10/2024 17:46:11,1728913571134,-4,14/10/2024 09:46:11,187004,3,task-icdl,,40631742,BLIND,11852238,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,2560x1440,2560x1287,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
