Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1729007364358,15/10/2024 15:49:24,1728992964358,-4,15/10/2024 07:49:24,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1729007381909,15/10/2024 15:49:41,1728992981909,-4,15/10/2024 07:49:41,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,17572.135999964237,17566.536,17572.135999964237,17572.135999964237,17566.536,17572.135999964237,1,17572.135999964237,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1729007384901,15/10/2024 15:49:44,1728992984901,-4,15/10/2024 07:49:44,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,2998,2997.5,2998,2998,2997.5,2998,1,2998,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1729007391223,15/10/2024 15:49:51,1728992991223,-4,15/10/2024 07:49:51,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,5,6322.899999976158,6310.799999999999,6322.899999976158,6322.899999976158,6310.799999999999,6322.899999976158,1,6322.899999976158,0,0,,Keyboard Response,Image,1,object-1907,image,1671,1ff93f044a2f56339403ccc24740e14b.jpg,target,F,,target,
5,1729007393062,15/10/2024 15:49:53,1728992993062,-4,15/10/2024 07:49:53,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,5,1851.3999999880798,1847.7000000000007,1851.3999999880798,1851.3999999880798,1847.7000000000007,1851.3999999880798,1,1851.3999999880798,0,0,,Keyboard Response,Image,1,object-1907,image,1591,c9b37e0251acb3852cfa984af9422718.jpg,target,J,,filler,
6,1729007395234,15/10/2024 15:49:55,1728992995234,-4,15/10/2024 07:49:55,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,2,2175.699999988079,2165.300000000003,2175.699999988079,2175.699999988079,2165.300000000003,2175.699999988079,1,2175.699999988079,0,0,,Keyboard Response,Image,1,object-1907,image,1751,fdda6cc29804708ad31e75527cd76e9c.jpg,target,F,,target,
7,1729007397461,15/10/2024 15:49:57,1728992997461,-4,15/10/2024 07:49:57,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,2,2236.899999988076,2231.2999999999956,2236.899999988076,2236.899999988076,2231.2999999999956,2236.899999988076,1,2236.899999988076,0,0,,Keyboard Response,Image,1,object-1907,image,368,1ded6e97d0ad65c21ef12e8872f75185.jpg,target,J,,filler,
8,1729007400220,15/10/2024 15:50:00,1728993000220,-4,15/10/2024 07:50:00,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,5,2763.7999999999956,2747.0999999999985,2763.7999999999956,2763.7999999999956,2747.0999999999985,2763.7999999999956,1,2763.7999999999956,0,0,,Keyboard Response,Image,1,object-1907,image,119,NeutMidNonsoc_6.jpg,target,J,,filler,
9,1729007403548,15/10/2024 15:50:03,1728993003548,-4,15/10/2024 07:50:03,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,5,3345.800000000003,3330.100000000006,3345.800000000003,3345.800000000003,3330.100000000006,3345.800000000003,1,3345.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,128,05d8821c014d8c5811839b8245fef778.jpg,target,J,,filler,
10,1729007405108,15/10/2024 15:50:05,1728993005108,-4,15/10/2024 07:50:05,187004,3,task-6sfn,repeat-3dmk#4->-repeat-tj2w#2,40662107,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,5,1575.699999999997,1565.5,1575.699999999997,1575.699999999997,1565.5,1575.699999999997,1,1575.699999999997,0,0,,Keyboard Response,Image,1,object-1907,image,55,8ac8bc758313fb5606c25c62ffb54276.jpg,target,F,,target,
