Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1729006523184,15/10/2024 15:35:23,1728992123184,-4,15/10/2024 07:35:23,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1729006529919,15/10/2024 15:35:29,1728992129919,-4,15/10/2024 07:35:29,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,6429.200000047684,6427,6429.200000047684,6429.200000047684,6427,6429.200000047684,1,6429.200000047684,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1729006588567,15/10/2024 15:36:28,1728992188567,-4,15/10/2024 07:36:28,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,58649.700000047684,58645.100000000006,58649.700000047684,58649.700000047684,58645.100000000006,58649.700000047684,1,58649.700000047684,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1729006602906,15/10/2024 15:36:42,1728992202906,-4,15/10/2024 07:36:42,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,14344.600000047678,14336.699999999997,14344.600000047678,14344.600000047678,14336.699999999997,14344.600000047678,1,14344.600000047678,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1729006613765,15/10/2024 15:36:53,1728992213765,-4,15/10/2024 07:36:53,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,10866.60000003576,10856.399999999994,10866.60000003576,10866.60000003576,10856.399999999994,10866.60000003576,1,10866.60000003576,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1729007157592,15/10/2024 15:45:57,1728992757592,-4,15/10/2024 07:45:57,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,543837.100000012,543824.5,543837.100000012,543837.100000012,543824.5,543837.100000012,1,543837.100000012,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1729007157611,15/10/2024 15:45:57,1728992757611,-4,15/10/2024 07:45:57,187004,3,task-i3u4,repeat-3dmk#4->-repeat-tj2w#1,40660295,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,634368,,,,0,,,,,,,,,,,,,,,,
1,1729007015409,15/10/2024 15:43:35,1728992615409,-4,15/10/2024 07:43:35,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40661749,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1729007017279,15/10/2024 15:43:37,1728992617279,-4,15/10/2024 07:43:37,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40661749,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1753.5,1752.1000000000004,1753.5,1753.5,1752.1000000000004,1753.5,1,1753.5,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1729007023625,15/10/2024 15:43:43,1728992623625,-4,15/10/2024 07:43:43,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40661749,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,6348.0000000238415,6347,6348.0000000238415,6348.0000000238415,6347,6348.0000000238415,1,6348.0000000238415,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
