Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
1,1729002493213,15/10/2024 14:28:13,1728977293213,-7,15/10/2024 00:28:13,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1729002497164,15/10/2024 14:28:17,1728977297164,-7,15/10/2024 00:28:17,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,3143.1000000000004,3133.1000000000004,3143.1000000000004,3143.1000000000004,3133.1000000000004,3143.1000000000004,1,3143.1000000000004,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1729002507553,15/10/2024 14:28:27,1728977307553,-7,15/10/2024 00:28:27,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,10399.5,10382.8,10399.5,10399.5,10382.8,10399.5,1,10399.5,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1729002507586,15/10/2024 14:28:27,1728977307586,-7,15/10/2024 00:28:27,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1729002525499,15/10/2024 14:28:45,1728977325499,-7,15/10/2024 00:28:45,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,17962.500000000746,17948.899999999998,17962.500000000746,17962.500000000746,17948.899999999998,17962.500000000746,1,17962.500000000746,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1729002525508,15/10/2024 14:28:45,1728977325508,-7,15/10/2024 00:28:45,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,8,13899.100000000002,17948.899999999998,17965.599999999995,13899.100000000002,17948.899999999998,17965.599999999995,1,13899.100000000002,4066.4999999999927,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1729002525527,15/10/2024 14:28:45,1728977325527,-7,15/10/2024 00:28:45,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1729002545041,15/10/2024 14:29:05,1728977345041,-7,15/10/2024 00:29:05,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,19556.100000000748,19548.800000000003,19556.100000000748,19556.100000000748,19548.800000000003,19556.100000000748,1,19556.100000000748,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1729002545046,15/10/2024 14:29:05,1728977345046,-7,15/10/2024 00:29:05,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,2,11682.5,19548.800000000003,19561.999999999258,11682.5,19548.800000000003,19561.999999999258,1,11682.5,7879.499999999258,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1729002545050,15/10/2024 14:29:05,1728977345050,-7,15/10/2024 00:29:05,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#2,40656282,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,END,,,51773,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1729006672757,15/10/2024 15:37:52,1728992272757,-4,15/10/2024 07:37:52,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1729006674229,15/10/2024 15:37:54,1728992274229,-4,15/10/2024 07:37:54,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,1332.5,1317,1332.5,1332.5,1317,1332.5,1,1332.5,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1729006679722,15/10/2024 15:37:59,1728992279722,-4,15/10/2024 07:37:59,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,5508.200000017881,5499.799999999999,5508.200000017881,5508.200000017881,5499.799999999999,5508.200000017881,1,5508.200000017881,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1729006679727,15/10/2024 15:37:59,1728992279727,-4,15/10/2024 07:37:59,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,13.600000005961192,0,13.600000005961192,13.600000005961192,0,13.600000005961192,1,13.600000005961192,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1729006687112,15/10/2024 15:38:07,1728992287112,-4,15/10/2024 07:38:07,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,7397.900000017882,7383.5,7397.900000017882,7397.900000017882,7383.5,7397.900000017882,1,7397.900000017882,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1729006687113,15/10/2024 15:38:07,1728992287113,-4,15/10/2024 07:38:07,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,7,5966.9000000000015,7383.5,7399.600000005961,5966.9000000000015,7383.5,7399.600000005961,1,5966.9000000000015,1432.7000000059597,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1729006687118,15/10/2024 15:38:07,1728992287118,-4,15/10/2024 07:38:07,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.899999999997817,0,16.899999999997817,16.899999999997817,0,16.899999999997817,1,16.899999999997817,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1729006692009,15/10/2024 15:38:12,1728992292009,-4,15/10/2024 07:38:12,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,4912.100000005961,4900,4912.100000005961,4912.100000005961,4900,4912.100000005961,1,4912.100000005961,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1729006692010,15/10/2024 15:38:12,1728992292010,-4,15/10/2024 07:38:12,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,2,3766.7000000000007,4900,4912.700000000001,3766.7000000000007,4900,4912.700000000001,1,3766.7000000000007,1146,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1729006692011,15/10/2024 15:38:12,1728992292011,-4,15/10/2024 07:38:12,187004,3,task-cax2,repeat-3dmk#3->-repeat-ku6w#1,40660963,BLIND,11852244,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,END,,,19225,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1729007009645,15/10/2024 15:43:29,1728992609645,-4,15/10/2024 07:43:29,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1729007012286,15/10/2024 15:43:32,1728992612286,-4,15/10/2024 07:43:32,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,2104.8999999642374,2100.7,2104.8999999642374,2104.8999999642374,2100.7,2104.8999999642374,1,2104.8999999642374,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1729007018172,15/10/2024 15:43:38,1728992618172,-4,15/10/2024 07:43:38,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,5890.399999952317,5886.5,5890.399999952317,5890.399999952317,5886.5,5890.399999952317,1,5890.399999952317,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1729007018183,15/10/2024 15:43:38,1728992618183,-4,15/10/2024 07:43:38,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,14.399999952316648,0,14.399999952316648,14.399999952316648,0,14.399999952316648,1,14.399999952316648,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1729007022054,15/10/2024 15:43:42,1728992622054,-4,15/10/2024 07:43:42,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,3885.1000000000004,3868.3999999999996,3885.1000000000004,3885.1000000000004,3868.3999999999996,3885.1000000000004,1,3885.1000000000004,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1729007022056,15/10/2024 15:43:42,1728992622056,-4,15/10/2024 07:43:42,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,,3885.1000000000004,3868.3999999999996,3885.1000000000004,3885.1000000000004,3868.3999999999996,3885.1000000000004,1,3885.1000000000004,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1729007022064,15/10/2024 15:43:42,1728992622064,-4,15/10/2024 07:43:42,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.700000000000728,0,16.700000000000728,16.700000000000728,0,16.700000000000728,1,16.700000000000728,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1729007026956,15/10/2024 15:43:46,1728992626956,-4,15/10/2024 07:43:46,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,4918.9000000000015,4902.200000000001,4918.9000000000015,4918.9000000000015,4902.200000000001,4918.9000000000015,1,4918.9000000000015,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1729007026957,15/10/2024 15:43:46,1728992626957,-4,15/10/2024 07:43:46,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,,4918.9000000000015,4902.200000000001,4918.9000000000015,4918.9000000000015,4902.200000000001,4918.9000000000015,1,4918.9000000000015,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1729007026958,15/10/2024 15:43:46,1728992626958,-4,15/10/2024 07:43:46,187004,3,task-cax2,repeat-3dmk#2->-repeat-ku6w#1,40661741,BLIND,11852914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1304x681,,,0,Subjective rating Practice,7,Inaccurate~Accurate,1,Accurate,,emo_prac,emo_prac,,,,,,info,END,,,17267,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1729007922904,15/10/2024 15:58:42,1728993522904,-4,15/10/2024 07:58:42,187004,3,task-cax2,repeat-3dmk#4->-repeat-ku6w#4,40662724,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
