Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
3,1729008656221,15/10/2024 16:10:56,1728994256221,-4,15/10/2024 08:10:56,187004,3,questionnaire-vj9b,repeat-3dmk#4->-repeat-tj2w#2,40663013,BLIND,11852361,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x738,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,84360,,,,
1,1729009858127,15/10/2024 16:30:58,1728984658127,-7,15/10/2024 02:30:58,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#2,40663999,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1900x956,1892x950,,,0,Debrieff,3,Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1729009861075,15/10/2024 16:31:01,1728984661075,-7,15/10/2024 02:31:01,187004,3,questionnaire-vj9b,repeat-3dmk#1->-repeat-tj2w#2,40663999,BLIND,11852276,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1900x956,1892x950,,,0,Debrieff,3,Accurate,2,,Inaccurate~Accurate,,,,,info,,END,2935,,,,
1,1729010036369,15/10/2024 16:33:56,1728995636369,-4,15/10/2024 08:33:56,187004,3,questionnaire-vj9b,repeat-3dmk#4->-repeat-ku6w#4,40664300,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1729010108993,15/10/2024 16:35:08,1728995708993,-4,15/10/2024 08:35:08,187004,3,questionnaire-vj9b,repeat-3dmk#4->-repeat-ku6w#4,40664300,BLIND,11852272,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x728,,,0,Debrieff,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,,info,,END,72600,,,,
1,1729011952951,15/10/2024 17:05:52,1728993952951,-5,15/10/2024 07:05:52,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,40665254,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1729012018355,15/10/2024 17:06:58,1728994018355,-5,15/10/2024 07:06:58,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-tj2w#2,40665254,BLIND,11852267,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.6,1440x900,1440x820,,,0,Debrieff,3,Inaccurate~Accurate,2,,Inaccurate~Accurate,,,,,info,,END,65378,,,,
1,1729013207040,15/10/2024 17:26:47,1728995207040,-5,15/10/2024 07:26:47,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40665750,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1729013211080,15/10/2024 17:26:51,1728995211080,-5,15/10/2024 07:26:51,187004,3,questionnaire-vj9b,repeat-3dmk#2->-repeat-ku6w#2,40665750,BLIND,11852262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Debrieff,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,4015,,,,
1,1729015849601,15/10/2024 18:10:49,1729015849601,0,15/10/2024 18:10:49,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,40666788,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1041x640,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1729015859676,15/10/2024 18:10:59,1729015859676,0,15/10/2024 18:10:59,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,40666788,BLIND,11852314,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1041x640,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,10052,,,,
1,1729016359412,15/10/2024 18:19:19,1728991159412,-7,15/10/2024 04:19:19,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,40667064,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1729016367946,15/10/2024 18:19:27,1728991167946,-7,15/10/2024 04:19:27,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-tj2w#3,40667064,BLIND,11852271,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x1024,1280x923,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,8491,,,,
1,1729017628838,15/10/2024 18:40:28,1729003228838,-4,15/10/2024 10:40:28,187004,3,questionnaire-vj9b,repeat-3dmk#3->-repeat-ku6w#3,40667541,BLIND,11852234,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,0,Debrieff,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
