Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1728924638364,14/10/2024 16:50:38,1728910238364,-4,14/10/2024 08:50:38,187004,3,task-3bxn,repeat-3dmk#2,40629932,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Advance,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924641228,14/10/2024 16:50:41,1728910241228,-4,14/10/2024 08:50:41,187004,3,task-3bxn,repeat-3dmk#2,40629932,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Advance,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,6482.699999988079,6478.1,6482.699999988079,6482.699999988079,6478.1,6482.699999988079,1,6482.699999988079,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1728924641229,14/10/2024 16:50:41,1728910241229,-4,14/10/2024 08:50:41,187004,3,task-3bxn,repeat-3dmk#2,40629932,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Advance,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924669964,14/10/2024 16:51:09,1728903069964,-6,14/10/2024 04:51:09,187004,3,task-3bxn,repeat-3dmk#2,40629965,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924672494,14/10/2024 16:51:12,1728903072494,-6,14/10/2024 04:51:12,187004,3,task-3bxn,repeat-3dmk#2,40629965,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2541.600000023842,2537.7,2541.600000023842,2541.600000023842,2537.7,2541.600000023842,1,2541.600000023842,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1728924672496,14/10/2024 16:51:12,1728903072496,-6,14/10/2024 04:51:12,187004,3,task-3bxn,repeat-3dmk#2,40629965,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Advance,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924714934,14/10/2024 16:51:54,1728906714934,-5,14/10/2024 06:51:54,187004,3,task-3bxn,repeat-3dmk#1,40630032,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Advance,3,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924716878,14/10/2024 16:51:56,1728906716878,-5,14/10/2024 06:51:56,187004,3,task-3bxn,repeat-3dmk#1,40630032,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Advance,3,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1971.9520000238417,1966.3519999999999,1971.9520000238417,1971.9520000238417,1966.3519999999999,1971.9520000238417,1,1971.9520000238417,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,5
3,1728924716879,14/10/2024 16:51:56,1728906716879,-5,14/10/2024 06:51:56,187004,3,task-3bxn,repeat-3dmk#1,40630032,BLIND,11852253,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1600x900,,,0,Advance,3,Accurate,2,,Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924752377,14/10/2024 16:52:32,1728910352377,-4,14/10/2024 08:52:32,187004,3,task-3bxn,repeat-3dmk#3,40630044,BLIND,11852234,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,0,Advance,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
