Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
2,1728924575875,14/10/2024 16:49:35,1728910175875,-4,14/10/2024 08:49:35,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,10865.899999994039,10863.099999999999,10865.899999994039,10865.899999994039,10863.099999999999,10865.899999994039,1,10865.899999994039,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728924584034,14/10/2024 16:49:44,1728910184034,-4,14/10/2024 08:49:44,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1305,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
4,1728924590765,14/10/2024 16:49:50,1728910190765,-4,14/10/2024 08:49:50,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,6718.099999982119,6714.599999999999,6718.099999982119,6718.099999982119,6714.599999999999,6718.099999982119,1,6718.099999982119,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
5,1728924593765,14/10/2024 16:49:53,1728910193765,-4,14/10/2024 08:49:53,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3003.2000000000007,3003,3003.2000000000007,3003.2000000000007,3003,3003.2000000000007,1,3003.2000000000007,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
6,1728924594765,14/10/2024 16:49:54,1728910194765,-4,14/10/2024 08:49:54,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,0,999.9000000000015,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728924595753,14/10/2024 16:49:55,1728910195753,-4,14/10/2024 08:49:55,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,497,497,497,497,497,497,1,497,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
8,1728924596753,14/10/2024 16:49:56,1728910196753,-4,14/10/2024 08:49:56,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,1000.5,1000.5,1000.5,1000.5,1000.5,1000.5,0,1000.5,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728924597748,14/10/2024 16:49:57,1728910197748,-4,14/10/2024 08:49:57,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,497.09999999999854,497.09999999999854,497.09999999999854,497.09999999999854,497.09999999999854,497.09999999999854,1,497.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
10,1728924598747,14/10/2024 16:49:58,1728910198747,-4,14/10/2024 08:49:58,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,J,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,0,1000.2999999999993,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728924599742,14/10/2024 16:49:59,1728910199742,-4,14/10/2024 08:49:59,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,497.2000000000007,497.2000000000007,497.2000000000007,497.2000000000007,497.2000000000007,497.2000000000007,1,497.2000000000007,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
12,1728924600265,14/10/2024 16:50:00,1728910200265,-4,14/10/2024 08:50:00,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,523.8999999880798,521.2999999999993,523.8999999880798,523.8999999880798,521.2999999999993,523.8999999880798,0,523.8999999880798,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1728924601257,14/10/2024 16:50:01,1728910201257,-4,14/10/2024 08:50:01,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,497,497,497,497,497,497,1,497,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
14,1728924602257,14/10/2024 16:50:02,1728910202257,-4,14/10/2024 08:50:02,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,1000.2999999999993,0,1000.2999999999993,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1728924603245,14/10/2024 16:50:03,1728910203245,-4,14/10/2024 08:50:03,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,497.1999999999971,497.1999999999971,497.1999999999971,497.1999999999971,497.1999999999971,497.1999999999971,1,497.1999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
16,1728924603246,14/10/2024 16:50:03,1728910203246,-4,14/10/2024 08:50:03,187004,3,task-wzke,repeat-3dmk#1,40629870,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1728924605829,14/10/2024 16:50:05,1728903005829,-6,14/10/2024 04:50:05,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1728924618577,14/10/2024 16:50:18,1728903018577,-6,14/10/2024 04:50:18,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,12604.599999988079,12599,12604.599999988079,12604.599999988079,12599,12604.599999988079,1,12604.599999988079,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1728924623772,14/10/2024 16:50:23,1728903023772,-6,14/10/2024 04:50:23,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,5200.299999976158,5185.800000000001,5200.299999976158,5200.299999976158,5185.800000000001,5200.299999976158,1,5200.299999976158,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1728924626750,14/10/2024 16:50:26,1728903026750,-6,14/10/2024 04:50:26,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,2992.5999999999985,2991.7999999999993,2992.5999999999985,2992.5999999999985,2991.7999999999993,2992.5999999999985,1,2992.5999999999985,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1728924627256,14/10/2024 16:50:27,1728903027256,-6,14/10/2024 04:50:27,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,F,506.7999999999993,499,506.7999999999993,506.7999999999993,499,506.7999999999993,1,506.7999999999993,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1728924628246,14/10/2024 16:50:28,1728903028246,-6,14/10/2024 04:50:28,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,498.7999999999993,498.7999999999993,498.7999999999993,498.7999999999993,498.7999999999993,498.7999999999993,1,498.7999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1728924629243,14/10/2024 16:50:29,1728903029243,-6,14/10/2024 04:50:29,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,J,997.2999999999993,997.2999999999993,997.2999999999993,997.2999999999993,997.2999999999993,997.2999999999993,0,997.2999999999993,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1728924630223,14/10/2024 16:50:30,1728903030223,-6,14/10/2024 04:50:30,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,498.2999999999993,498.2999999999993,498.2999999999993,498.2999999999993,498.2999999999993,498.2999999999993,1,498.2999999999993,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1728924630752,14/10/2024 16:50:30,1728903030752,-6,14/10/2024 04:50:30,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,528.9000000000015,515.4000000000015,528.9000000000015,528.9000000000015,515.4000000000015,528.9000000000015,1,528.9000000000015,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1728924631737,14/10/2024 16:50:31,1728903031737,-6,14/10/2024 04:50:31,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,498.6999999999971,498.6999999999971,498.6999999999971,498.6999999999971,498.6999999999971,498.6999999999971,1,498.6999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1728924632734,14/10/2024 16:50:32,1728903032734,-6,14/10/2024 04:50:32,187004,3,task-wzke,repeat-3dmk#1,40629900,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,997.6000000000022,997.6000000000022,997.6000000000022,997.6000000000022,997.6000000000022,997.6000000000022,1,997.6000000000022,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
