Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1728924608728,14/10/2024 16:50:08,1728910208728,-4,14/10/2024 08:50:08,187004,3,task-nkxf,repeat-3dmk#1,40629904,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924611985,14/10/2024 16:50:11,1728910211985,-4,14/10/2024 08:50:11,187004,3,task-nkxf,repeat-3dmk#1,40629904,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,6672.0999999940395,6667.1,6672.0999999940395,6672.0999999940395,6667.1,6672.0999999940395,1,6672.0999999940395,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,0
3,1728924611986,14/10/2024 16:50:11,1728910211986,-4,14/10/2024 08:50:11,187004,3,task-nkxf,repeat-3dmk#1,40629904,BLIND,11852219,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2560x1440,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924625148,14/10/2024 16:50:25,1728899425148,-7,14/10/2024 02:50:25,187004,3,task-nkxf,repeat-3dmk#1,40629918,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924630329,14/10/2024 16:50:30,1728899430329,-7,14/10/2024 02:50:30,187004,3,task-nkxf,repeat-3dmk#1,40629918,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5211.646000000373,5199.545999999999,5211.646000000373,5211.646000000373,5199.545999999999,5211.646000000373,1,5211.646000000373,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,2
3,1728924630332,14/10/2024 16:50:30,1728899430332,-7,14/10/2024 02:50:30,187004,3,task-nkxf,repeat-3dmk#1,40629918,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924640631,14/10/2024 16:50:40,1728903040631,-6,14/10/2024 04:50:40,187004,3,task-nkxf,repeat-3dmk#1,40629934,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1728924643521,14/10/2024 16:50:43,1728903043521,-6,14/10/2024 04:50:43,187004,3,task-nkxf,repeat-3dmk#1,40629934,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2903.7719999999995,2887.172,2903.7719999999995,2903.7719999999995,2887.172,2903.7719999999995,1,2903.7719999999995,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,4
3,1728924643523,14/10/2024 16:50:43,1728903043523,-6,14/10/2024 04:50:43,187004,3,task-nkxf,repeat-3dmk#1,40629934,BLIND,11852217,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x864,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1728924674945,14/10/2024 16:51:14,1728899474945,-7,14/10/2024 02:51:14,187004,3,task-nkxf,repeat-3dmk#2,40629967,BLIND,11852210,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
