Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1727370885445,26/09/2024 17:14:45,1727352885445,-5,26/09/2024 07:14:45,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370892106,26/09/2024 17:14:52,1727352892106,-5,26/09/2024 07:14:52,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,6669.300000000001,6652.6,6669.300000000001,6669.300000000001,6652.6,6669.300000000001,1,6669.300000000001,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1727370895091,26/09/2024 17:14:55,1727352895091,-5,26/09/2024 07:14:55,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,3001.2999999999993,3001.0999999999985,3001.2999999999993,3001.2999999999993,3001.0999999999985,3001.2999999999993,1,3001.2999999999993,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1727370897997,26/09/2024 17:14:57,1727352897997,-5,26/09/2024 07:14:57,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,A,2906.600000095368,2901,2906.600000095368,2906.600000095368,2901,2906.600000095368,1,2906.600000095368,0,0,,Keyboard Response,Image,1,object-1907,image,367,2e3b0025fcff7340461ebb7fc282d7c9.jpg,target,F,,target,
5,1727370900161,26/09/2024 17:15:00,1727352900161,-5,26/09/2024 07:15:00,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,C,2169.2999999046333,2167.5,2169.2999999046333,2169.2999999046333,2167.5,2169.2999999046333,1,2169.2999999046333,0,0,,Keyboard Response,Image,1,object-1907,image,71,5f560d80ea8dffbb6034d4d3478377d4.jpg,target,J,,filler,
6,1727370902279,26/09/2024 17:15:02,1727352902279,-5,26/09/2024 07:15:02,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,F,2119.900000286103,2117.5,2119.900000286103,2119.900000286103,2117.5,2119.900000286103,1,2119.900000286103,0,0,,Keyboard Response,Image,1,object-1907,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,F,,target,
7,1727370903841,26/09/2024 17:15:03,1727352903841,-5,26/09/2024 07:15:03,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,A,1564.400000286103,1550.5,1564.400000286103,1564.400000286103,1550.5,1564.400000286103,1,1564.400000286103,0,0,,Keyboard Response,Image,1,object-1907,image,327,2301953e90a7e451f9113cb4ad3d4d78.jpg,target,F,,target,
8,1727370905819,26/09/2024 17:15:05,1727352905819,-5,26/09/2024 07:15:05,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,F,1991.900000286103,1984.2000000000007,1991.900000286103,1991.900000286103,1984.2000000000007,1991.900000286103,1,1991.900000286103,0,0,,Keyboard Response,Image,1,object-1907,image,48,Lake 11.jpg,target,J,,filler,
9,1727370907131,26/09/2024 17:15:07,1727352907131,-5,26/09/2024 07:15:07,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,A,1319.8000001907349,1317,1319.8000001907349,1319.8000001907349,1317,1319.8000001907349,1,1319.8000001907349,0,0,,Keyboard Response,Image,1,object-1907,image,1671,1ff93f044a2f56339403ccc24740e14b.jpg,target,F,,target,
10,1727370908003,26/09/2024 17:15:08,1727352908003,-5,26/09/2024 07:15:08,187004,3,task-6sfn,repeat-3dmk#1->-repeat-tj2w#5,40291361,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Task (Clone 3),8,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,A,874.7000002861023,867.0999999999985,874.7000002861023,874.7000002861023,867.0999999999985,874.7000002861023,1,874.7000002861023,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,filler,
