Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Manipulation: Spreadsheet,Store: Total,Store: correct
2,1727283951019,25/09/2024 17:05:51,1727269551019,-4,25/09/2024 09:05:51,187004,3,task-icdl,,40267593,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1770.0999999284745,1766.7000000000003,1770.0999999284745,1770.0999999284745,1766.7000000000003,1770.0999999284745,1,1770.0999999284745,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283951020,25/09/2024 17:05:51,1727269551020,-4,25/09/2024 09:05:51,187004,3,task-icdl,,40267593,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283966636,25/09/2024 17:06:06,1727258766636,-7,25/09/2024 03:06:06,187004,3,task-icdl,,40267608,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x811,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283974922,25/09/2024 17:06:14,1727258774922,-7,25/09/2024 03:06:14,187004,3,task-icdl,,40267608,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x857,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,8298.00000000298,8292.5,8298.00000000298,8298.00000000298,8292.5,8298.00000000298,1,8298.00000000298,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283974923,25/09/2024 17:06:14,1727258774923,-7,25/09/2024 03:06:14,187004,3,task-icdl,,40267608,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x857,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283966653,25/09/2024 17:06:06,1727265966653,-5,25/09/2024 07:06:06,187004,3,task-icdl,,40267611,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283967687,25/09/2024 17:06:07,1727265967687,-5,25/09/2024 07:06:07,187004,3,task-icdl,,40267611,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1043.8999999046328,1034.1000000000004,1043.8999999046328,1043.8999999046328,1034.1000000000004,1043.8999999046328,1,1043.8999999046328,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283967688,25/09/2024 17:06:07,1727265967688,-5,25/09/2024 07:06:07,187004,3,task-icdl,,40267611,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Sustained Attention Task Instructions,14,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283974097,25/09/2024 17:06:14,1727258774097,-7,25/09/2024 03:06:14,187004,3,task-icdl,,40267621,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283976268,25/09/2024 17:06:16,1727258776268,-7,25/09/2024 03:06:16,187004,3,task-icdl,,40267621,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2195.000000047684,2184.5,2195.000000047684,2195.000000047684,2184.5,2195.000000047684,1,2195.000000047684,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283976270,25/09/2024 17:06:16,1727258776270,-7,25/09/2024 03:06:16,187004,3,task-icdl,,40267621,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283982682,25/09/2024 17:06:22,1727265982682,-5,25/09/2024 07:06:22,187004,3,task-icdl,,40267632,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727283984112,25/09/2024 17:06:24,1727265984112,-5,25/09/2024 07:06:24,187004,3,task-icdl,,40267632,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1438.5999999821188,1433.3000000000002,1438.5999999821188,1438.5999999821188,1433.3000000000002,1438.5999999821188,1,1438.5999999821188,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727283984113,25/09/2024 17:06:24,1727265984113,-5,25/09/2024 07:06:24,187004,3,task-icdl,,40267632,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284236728,25/09/2024 17:10:36,1727269836728,-4,25/09/2024 09:10:36,187004,3,task-icdl,,40267847,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284244124,25/09/2024 17:10:44,1727269844124,-4,25/09/2024 09:10:44,187004,3,task-icdl,,40267847,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,7414.441999999999,7398.142,7414.441999999999,7414.441999999999,7398.142,7414.441999999999,1,7414.441999999999,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284244125,25/09/2024 17:10:44,1727269844125,-4,25/09/2024 09:10:44,187004,3,task-icdl,,40267847,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727285577494,25/09/2024 17:32:57,1727271177494,-4,25/09/2024 09:32:57,187004,3,task-icdl,,40268424,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727285579479,25/09/2024 17:32:59,1727271179479,-4,25/09/2024 09:32:59,187004,3,task-icdl,,40268424,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1988.3999999999996,1982.3999999999996,1988.3999999999996,1988.3999999999996,1982.3999999999996,1988.3999999999996,1,1988.3999999999996,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727285579479,25/09/2024 17:32:59,1727271179479,-4,25/09/2024 09:32:59,187004,3,task-icdl,,40268424,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284754595,25/09/2024 17:19:14,1727259554595,-7,25/09/2024 03:19:14,187004,3,task-icdl,,40268078,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284756283,25/09/2024 17:19:16,1727259556283,-7,25/09/2024 03:19:16,187004,3,task-icdl,,40268078,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1690.1000000000004,1678,1690.1000000000004,1690.1000000000004,1678,1690.1000000000004,1,1690.1000000000004,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284756284,25/09/2024 17:19:16,1727259556284,-7,25/09/2024 03:19:16,187004,3,task-icdl,,40268078,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284631942,25/09/2024 17:17:11,1727270231942,-4,25/09/2024 09:17:11,187004,3,task-icdl,,40268031,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284633757,25/09/2024 17:17:13,1727270233757,-4,25/09/2024 09:17:13,187004,3,task-icdl,,40268031,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1821.5,1816.6999999999998,1821.5,1821.5,1816.6999999999998,1821.5,1,1821.5,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284633758,25/09/2024 17:17:13,1727270233758,-4,25/09/2024 09:17:13,187004,3,task-icdl,,40268031,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284356230,25/09/2024 17:12:36,1727269956230,-4,25/09/2024 09:12:36,187004,3,task-icdl,,40267904,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284360772,25/09/2024 17:12:40,1727269960772,-4,25/09/2024 09:12:40,187004,3,task-icdl,,40267904,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,4595.490000000002,4578.84,4595.490000000002,4595.490000000002,4578.84,4595.490000000002,1,4595.490000000002,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284360780,25/09/2024 17:12:40,1727269960780,-4,25/09/2024 09:12:40,187004,3,task-icdl,,40267904,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284201889,25/09/2024 17:10:01,1727266201889,-5,25/09/2024 07:10:01,187004,3,task-icdl,,40267802,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284203132,25/09/2024 17:10:03,1727266203132,-5,25/09/2024 07:10:03,187004,3,task-icdl,,40267802,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,1267.5,1266.1000000000004,1267.5,1267.5,1266.1000000000004,1267.5,1,1267.5,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284203133,25/09/2024 17:10:03,1727266203133,-5,25/09/2024 07:10:03,187004,3,task-icdl,,40267802,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284173578,25/09/2024 17:09:33,1727266173578,-5,25/09/2024 07:09:33,187004,3,task-icdl,,40267794,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284183788,25/09/2024 17:09:43,1727266183788,-5,25/09/2024 07:09:43,187004,3,task-icdl,,40267794,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,14185,14172.7,14185,14185,14172.7,14185,1,14185,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284183795,25/09/2024 17:09:43,1727266183795,-5,25/09/2024 07:09:43,187004,3,task-icdl,,40267794,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,2,,Accurate,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284147658,25/09/2024 17:09:07,1727269747658,-4,25/09/2024 09:09:07,187004,3,task-icdl,,40267779,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284153659,25/09/2024 17:09:13,1727269753659,-4,25/09/2024 09:09:13,187004,3,task-icdl,,40267779,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,6015.114,6010.513999999999,6015.114,6015.114,6010.513999999999,6015.114,1,6015.114,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284153661,25/09/2024 17:09:13,1727269753661,-4,25/09/2024 09:09:13,187004,3,task-icdl,,40267779,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Sustained Attention Task Instructions,14,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727284066731,25/09/2024 17:07:46,1727258866731,-7,25/09/2024 03:07:46,187004,3,task-icdl,,40267708,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727284069617,25/09/2024 17:07:49,1727258869617,-7,25/09/2024 03:07:49,187004,3,task-icdl,,40267708,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,1,instructions,Intro,3syeo3,1,continue,,2915.9039998092653,2898.704,2915.9039998092653,2915.9039998092653,2898.704,2915.9039998092653,1,2915.9039998092653,0,0,,Click To Continue,Continue Button,2,object-56,instructions,,,,,,,
3,1727284069619,25/09/2024 17:07:49,1727258869619,-7,25/09/2024 03:07:49,187004,3,task-icdl,,40267708,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727283903952,25/09/2024 17:05:03,1727265903952,-5,25/09/2024 07:05:03,187004,3,task-icdl,,40267543,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Sustained Attention Task Instructions,14,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Sustained Attention Trials,Sustained Attention Trials,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
