Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1727370599481,26/09/2024 17:09:59,1727356199481,-4,26/09/2024 09:09:59,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370637405,26/09/2024 17:10:37,1727356237405,-4,26/09/2024 09:10:37,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,37380.10399999999,37363.454,37380.10399999999,37380.10399999999,37363.454,37380.10399999999,1,37380.10399999999,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1727370659802,26/09/2024 17:10:59,1727356259802,-4,26/09/2024 09:10:59,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,22417.825000000375,22411.15000000001,22417.825000000375,22417.825000000375,22411.15000000001,22417.825000000375,1,22417.825000000375,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1727370665447,26/09/2024 17:11:05,1727356265447,-4,26/09/2024 09:11:05,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,5652.675000000367,5644.650999999998,5652.675000000367,5652.675000000367,5644.650999999998,5652.675000000367,1,5652.675000000367,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1727370694998,26/09/2024 17:11:34,1727356294998,-4,26/09/2024 09:11:34,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,29559.223999999624,29553.86499999999,29559.223999999624,29559.223999999624,29553.86499999999,29559.223999999624,1,29559.223999999624,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1727370705001,26/09/2024 17:11:45,1727356305001,-4,26/09/2024 09:11:45,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,10007.471999999994,9990.822,10007.471999999994,10007.471999999994,9990.822,10007.471999999994,1,10007.471999999994,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1727370705033,26/09/2024 17:11:45,1727356305033,-4,26/09/2024 09:11:45,187004,3,task-i3u4,repeat-3dmk#3->-repeat-tj2w#1,40291128,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,memory_version_1,memory_version_1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727370636077,26/09/2024 17:10:36,1727352636077,-5,26/09/2024 07:10:36,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40291150,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Accurate,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370762379,26/09/2024 17:12:42,1727352762379,-5,26/09/2024 07:12:42,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40291150,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,timedOut,,131682.89999997616,131664.1,131682.89999997616,131682.89999997616,131664.1,131682.89999997616,1,131682.89999997616,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
3,1727370831676,26/09/2024 17:13:51,1727352831676,-5,26/09/2024 07:13:51,187004,3,task-i3u4,repeat-3dmk#2->-repeat-tj2w#1,40291150,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Memory Task (instr only),5,Inaccurate~Accurate,2,,Accurate,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,69316.59999998807,69314.1,69316.59999998807,69316.59999998807,69314.1,69316.59999998807,1,69316.59999998807,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
