Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Manipulation: undefined
1,1727283873635,25/09/2024 17:04:33,1727269473635,-4,25/09/2024 09:04:33,187004,3,task-efz1,,40267495,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283891670,25/09/2024 17:04:51,1727269491670,-4,25/09/2024 09:04:51,187004,3,task-efz1,,40267495,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,18054.899999976158,18050.2,18054.899999976158,18054.899999976158,18050.2,18054.899999976158,1,18054.899999976158,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727283891675,25/09/2024 17:04:51,1727269491675,-4,25/09/2024 09:04:51,187004,3,task-efz1,,40267495,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Study Welcome,13,Accurate,2,,Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727283890560,25/09/2024 17:04:50,1727269490560,-4,25/09/2024 09:04:50,187004,3,task-efz1,,40267526,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283914277,25/09/2024 17:05:14,1727269514277,-4,25/09/2024 09:05:14,187004,3,task-efz1,,40267526,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,23729.499999809264,23717.3,23729.499999809264,23729.499999809264,23717.3,23729.499999809264,1,23729.499999809264,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727283914282,25/09/2024 17:05:14,1727269514282,-4,25/09/2024 09:05:14,187004,3,task-efz1,,40267526,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727283948226,25/09/2024 17:05:48,1727265948226,-5,25/09/2024 07:05:48,187004,3,task-efz1,,40267591,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283950432,25/09/2024 17:05:50,1727265950432,-5,25/09/2024 07:05:50,187004,3,task-efz1,,40267591,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,2224.116000023842,2216.716,2224.116000023842,2224.116000023842,2216.716,2224.116000023842,1,2224.116000023842,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727283950433,25/09/2024 17:05:50,1727265950433,-5,25/09/2024 07:05:50,187004,3,task-efz1,,40267591,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727284029803,25/09/2024 17:07:09,1727269629803,-4,25/09/2024 09:07:09,187004,3,task-efz1,,40267640,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727284563930,25/09/2024 17:16:03,1727270163930,-4,25/09/2024 09:16:03,187004,3,task-efz1,,40267640,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,534126.3,534120.4,534126.3,534126.3,534120.4,534126.3,1,534126.3,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727284563936,25/09/2024 17:16:03,1727270163936,-4,25/09/2024 09:16:03,187004,3,task-efz1,,40267640,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x945,,,0,Study Welcome,13,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727284019373,25/09/2024 17:06:59,1727258819373,-7,25/09/2024 03:06:59,187004,3,task-efz1,,40267662,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,1549x1261,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727284437719,25/09/2024 17:13:57,1727259237719,-7,25/09/2024 03:13:57,187004,3,task-efz1,,40267662,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,418355.3999999996,418352.2,418355.3999999996,418355.3999999996,418352.2,418355.3999999996,1,418355.3999999996,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727284437721,25/09/2024 17:13:57,1727259237721,-7,25/09/2024 03:13:57,187004,3,task-efz1,,40267662,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Study Welcome,13,Inaccurate~Accurate,2,,Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727284056087,25/09/2024 17:07:36,1727269656087,-4,25/09/2024 09:07:36,187004,3,task-efz1,,40267701,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727284085612,25/09/2024 17:08:05,1727269685612,-4,25/09/2024 09:08:05,187004,3,task-efz1,,40267701,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,29566.463999976157,29553.364,29566.463999976157,29566.463999976157,29553.364,29566.463999976157,1,29566.463999976157,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727284085622,25/09/2024 17:08:05,1727269685622,-4,25/09/2024 09:08:05,187004,3,task-efz1,,40267701,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727284212316,25/09/2024 17:10:12,1727269812316,-4,25/09/2024 09:10:12,187004,3,task-efz1,,40267828,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x649,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727284291377,25/09/2024 17:11:31,1727269891377,-4,25/09/2024 09:11:31,187004,3,task-efz1,,40267828,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,79155.78500000002,79139.13500000001,79155.78500000002,79155.78500000002,79139.13500000001,79155.78500000002,1,79155.78500000002,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
3,1727284291395,25/09/2024 17:11:31,1727269891395,-4,25/09/2024 09:11:31,187004,3,task-efz1,,40267828,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Study Welcome,13,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727284154762,25/09/2024 17:09:14,1727266154762,-5,25/09/2024 07:09:14,187004,3,task-efz1,,40267769,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Study Welcome,13,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727284157345,25/09/2024 17:09:17,1727266157345,-5,25/09/2024 07:09:17,187004,3,task-efz1,,40267769,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Study Welcome,13,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,,Spreadsheet1,1,IMG,Study Welcome,gc8r1z,1,continue,,2606.2020000000057,2597.0019999999995,2606.2020000000057,2606.2020000000057,2597.0019999999995,2606.2020000000057,1,2606.2020000000057,0,0,,Click To Continue,Continue Button,2,object-4,IMG,,
