Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1727370814358,26/09/2024 17:13:34,1727352814358,-5,26/09/2024 07:13:34,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370817853,26/09/2024 17:13:37,1727352817853,-5,26/09/2024 07:13:37,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3260.1000000953672,3257,3260.1000000953672,3260.1000000953672,3257,3260.1000000953672,1,3260.1000000953672,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1727370830607,26/09/2024 17:13:50,1727352830607,-5,26/09/2024 07:13:50,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,12757.900000047684,12756.900000000001,12757.900000047684,12757.900000047684,12756.900000000001,12757.900000047684,1,12757.900000047684,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1727370833352,26/09/2024 17:13:53,1727352833352,-5,26/09/2024 07:13:53,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2745.2999999999993,2743.0999999999985,2745.2999999999993,2745.2999999999993,2743.0999999999985,2745.2999999999993,1,2745.2999999999993,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1727370836227,26/09/2024 17:13:56,1727352836227,-5,26/09/2024 07:13:56,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,2877.600000095368,2875,2877.600000095368,2877.600000095368,2875,2877.600000095368,1,2877.600000095368,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1727370843266,26/09/2024 17:14:03,1727352843266,-5,26/09/2024 07:14:03,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,7041.700000000001,7034.700000000001,7041.700000000001,7041.700000000001,7034.700000000001,7041.700000000001,1,7041.700000000001,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1727370843269,26/09/2024 17:14:03,1727352843269,-5,26/09/2024 07:14:03,187004,3,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,40291303,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,
1,1727370893364,26/09/2024 17:14:53,1727356493364,-4,26/09/2024 09:14:53,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370897406,26/09/2024 17:14:57,1727356497406,-4,26/09/2024 09:14:57,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3923.399999976158,3913.5,3923.399999976158,3923.399999976158,3913.5,3923.399999976158,1,3923.399999976158,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1727370918772,26/09/2024 17:15:18,1727356518772,-4,26/09/2024 09:15:18,187004,3,task-x1rt,repeat-3dmk#3->-repeat-ku6w#1,40291369,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1280x720,1280x551,,,0,Memory Task (instr only),5,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,21371,21365.9,21371,21371,21365.9,21371,1,21371,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
