Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
2,1727283883979,25/09/2024 17:04:43,1727269483979,-4,25/09/2024 09:04:43,187004,3,questionnaire-nzx6,,40267506,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283883979,25/09/2024 17:04:43,1727269483979,-4,25/09/2024 09:04:43,187004,3,questionnaire-nzx6,,40267506,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727283886462,25/09/2024 17:04:46,1727265886462,-5,25/09/2024 07:04:46,187004,3,questionnaire-nzx6,,40267516,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727283897481,25/09/2024 17:04:57,1727265897481,-5,25/09/2024 07:04:57,187004,3,questionnaire-nzx6,,40267516,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283897481,25/09/2024 17:04:57,1727265897481,-5,25/09/2024 07:04:57,187004,3,questionnaire-nzx6,,40267516,BLIND,11758423,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,981x832,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1727283894134,25/09/2024 17:04:54,1727265894134,-5,25/09/2024 07:04:54,187004,3,questionnaire-nzx6,,40267528,BLIND,11758422,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1727283933130,25/09/2024 17:05:33,1727265933130,-5,25/09/2024 07:05:33,187004,3,questionnaire-nzx6,,40267528,BLIND,11758422,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283933130,25/09/2024 17:05:33,1727265933130,-5,25/09/2024 07:05:33,187004,3,questionnaire-nzx6,,40267528,BLIND,11758422,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1536x864,1536x730,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1727283933594,25/09/2024 17:05:33,1727258733594,-7,25/09/2024 03:05:33,187004,3,questionnaire-nzx6,,40267573,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x811,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727283958559,25/09/2024 17:05:58,1727258758559,-7,25/09/2024 03:05:58,187004,3,questionnaire-nzx6,,40267573,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x811,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283958560,25/09/2024 17:05:58,1727258758560,-7,25/09/2024 03:05:58,187004,3,questionnaire-nzx6,,40267573,BLIND,11758411,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1512x982,1512x811,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727283932706,25/09/2024 17:05:32,1727269532706,-4,25/09/2024 09:05:32,187004,3,questionnaire-nzx6,,40267574,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1727283940071,25/09/2024 17:05:40,1727269540071,-4,25/09/2024 09:05:40,187004,3,questionnaire-nzx6,,40267574,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283940071,25/09/2024 17:05:40,1727269540071,-4,25/09/2024 09:05:40,187004,3,questionnaire-nzx6,,40267574,BLIND,11758444,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1920x1080,1912x962,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1727283972202,25/09/2024 17:06:12,1727265972202,-5,25/09/2024 07:06:12,187004,3,questionnaire-nzx6,,40267619,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727283977763,25/09/2024 17:06:17,1727265977763,-5,25/09/2024 07:06:17,187004,3,questionnaire-nzx6,,40267619,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283977763,25/09/2024 17:06:17,1727265977763,-5,25/09/2024 07:06:17,187004,3,questionnaire-nzx6,,40267619,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1727284033504,25/09/2024 17:07:13,1727258833504,-7,25/09/2024 03:07:13,187004,3,questionnaire-nzx6,,40267671,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727284059266,25/09/2024 17:07:39,1727258859266,-7,25/09/2024 03:07:39,187004,3,questionnaire-nzx6,,40267671,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284059266,25/09/2024 17:07:39,1727258859266,-7,25/09/2024 03:07:39,187004,3,questionnaire-nzx6,,40267671,BLIND,11758429,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x641,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1727284118698,25/09/2024 17:08:38,1727269718698,-4,25/09/2024 09:08:38,187004,3,questionnaire-nzx6,,40267748,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727284141979,25/09/2024 17:09:01,1727269741979,-4,25/09/2024 09:09:01,187004,3,questionnaire-nzx6,,40267748,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284141979,25/09/2024 17:09:01,1727269741979,-4,25/09/2024 09:09:01,187004,3,questionnaire-nzx6,,40267748,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1727284188021,25/09/2024 17:09:48,1727266188021,-5,25/09/2024 07:09:48,187004,3,questionnaire-nzx6,,40267793,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727284194042,25/09/2024 17:09:54,1727266194042,-5,25/09/2024 07:09:54,187004,3,questionnaire-nzx6,,40267793,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284194043,25/09/2024 17:09:54,1727266194043,-5,25/09/2024 07:09:54,187004,3,questionnaire-nzx6,,40267793,BLIND,11758506,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727284172578,25/09/2024 17:09:32,1727269772578,-4,25/09/2024 09:09:32,187004,3,questionnaire-nzx6,,40267800,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727284231141,25/09/2024 17:10:31,1727269831141,-4,25/09/2024 09:10:31,187004,3,questionnaire-nzx6,,40267800,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284231142,25/09/2024 17:10:31,1727269831142,-4,25/09/2024 09:10:31,187004,3,questionnaire-nzx6,,40267800,BLIND,11758487,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1440x960,1440x791,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
1,1727284322237,25/09/2024 17:12:02,1727269922237,-4,25/09/2024 09:12:02,187004,3,questionnaire-nzx6,,40267887,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727284347610,25/09/2024 17:12:27,1727269947610,-4,25/09/2024 09:12:27,187004,3,questionnaire-nzx6,,40267887,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284347610,25/09/2024 17:12:27,1727269947610,-4,25/09/2024 09:12:27,187004,3,questionnaire-nzx6,,40267887,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Consent Form,4,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727285547890,25/09/2024 17:32:27,1727271147890,-4,25/09/2024 09:32:27,187004,3,questionnaire-nzx6,,40268413,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,BEGIN,,,,,
2,1727285572849,25/09/2024 17:32:52,1727271172849,-4,25/09/2024 09:32:52,187004,3,questionnaire-nzx6,,40268413,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727285572849,25/09/2024 17:32:52,1727271172849,-4,25/09/2024 09:32:52,187004,3,questionnaire-nzx6,,40268413,BLIND,11758424,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,1,Accurate,,,,,,info,,END,,,,,
1,1727284486471,25/09/2024 17:14:46,1727259286471,-7,25/09/2024 03:14:46,187004,3,questionnaire-nzx6,,40267968,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1727284747481,25/09/2024 17:19:07,1727259547481,-7,25/09/2024 03:19:07,187004,3,questionnaire-nzx6,,40267968,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284747481,25/09/2024 17:19:07,1727259547481,-7,25/09/2024 03:19:07,187004,3,questionnaire-nzx6,,40267968,BLIND,11758476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,2560x1440,2560x1440,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1727284162338,25/09/2024 17:09:22,1727266162338,-5,25/09/2024 07:09:22,187004,3,questionnaire-nzx6,,40267787,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1727284165884,25/09/2024 17:09:25,1727266165884,-5,25/09/2024 07:09:25,187004,3,questionnaire-nzx6,,40267787,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284165884,25/09/2024 17:09:25,1727266165884,-5,25/09/2024 07:09:25,187004,3,questionnaire-nzx6,,40267787,BLIND,11758502,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1280x720,1707x780,,,0,Consent Form,4,Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1727283925536,25/09/2024 17:05:25,1727265925536,-5,25/09/2024 07:05:25,187004,3,questionnaire-nzx6,,40267562,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1504x1003,1504x834,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727283933447,25/09/2024 17:05:33,1727265933447,-5,25/09/2024 07:05:33,187004,3,questionnaire-nzx6,,40267562,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1504x1003,1504x834,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283933447,25/09/2024 17:05:33,1727265933447,-5,25/09/2024 07:05:33,187004,3,questionnaire-nzx6,,40267562,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1504x1003,1504x834,,,0,Consent Form,4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727283924399,25/09/2024 17:05:24,1727258724399,-7,25/09/2024 03:05:24,187004,3,questionnaire-nzx6,,40267559,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,BEGIN,,,,,
2,1727283968252,25/09/2024 17:06:08,1727258768252,-7,25/09/2024 03:06:08,187004,3,questionnaire-nzx6,,40267559,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283968253,25/09/2024 17:06:08,1727258768253,-7,25/09/2024 03:06:08,187004,3,questionnaire-nzx6,,40267559,BLIND,11758407,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 124.0.0.0,1920x1080,1920x932,,,0,Consent Form,4,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Accurate,,,,,info,,END,,,,,
1,1727283913309,25/09/2024 17:05:13,1727269513309,-4,25/09/2024 09:05:13,187004,3,questionnaire-nzx6,,40267554,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727283944759,25/09/2024 17:05:44,1727269544759,-4,25/09/2024 09:05:44,187004,3,questionnaire-nzx6,,40267554,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283944759,25/09/2024 17:05:44,1727269544759,-4,25/09/2024 09:05:44,187004,3,questionnaire-nzx6,,40267554,BLIND,11758436,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x695,,,0,Consent Form,4,Accurate,2,,Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727283909714,25/09/2024 17:05:09,1727265909714,-5,25/09/2024 07:05:09,187004,3,questionnaire-nzx6,,40267547,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,BEGIN,,,,,
2,1727283961791,25/09/2024 17:06:01,1727265961791,-5,25/09/2024 07:06:01,187004,3,questionnaire-nzx6,,40267547,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727283961791,25/09/2024 17:06:01,1727265961791,-5,25/09/2024 07:06:01,187004,3,questionnaire-nzx6,,40267547,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x900,,,0,Consent Form,4,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,,,,info,,END,,,,,
1,1727284588845,25/09/2024 17:16:28,1727270188845,-4,25/09/2024 09:16:28,187004,3,questionnaire-nzx6,,40268019,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,BEGIN,,,,,
2,1727284628433,25/09/2024 17:17:08,1727270228433,-4,25/09/2024 09:17:08,187004,3,questionnaire-nzx6,,40268019,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Page 1,eouwsm,1,,response,participation-I Agree,1,,participation,Consent Form,5,object-11
3,1727284628433,25/09/2024 17:17:08,1727270228433,-4,25/09/2024 09:17:08,187004,3,questionnaire-nzx6,,40268019,BLIND,11758471,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x1080,,,0,Consent Form,4,Inaccurate~Accurate,1,Inaccurate~Accurate,,,,,,info,,END,,,,,
END OF FILE
