Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: border,Spreadsheet: Screen,Spreadsheet: timing,Manipulation: Spreadsheet
11,1727283919085,25/09/2024 17:05:19,1727265919085,-5,25/09/2024 07:05:19,187004,3,task-wzke,repeat-3dmk#1,40267514,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,1001.1000000000058,1001.1000000000058,1001.1000000000058,1001.1000000000058,1001.1000000000058,1001.1000000000058,1,1001.1000000000058,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1727283920069,25/09/2024 17:05:20,1727265920069,-5,25/09/2024 07:05:20,187004,3,task-wzke,repeat-3dmk#1,40267514,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,500.3999999999942,1,500.3999999999942,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1727283921071,25/09/2024 17:05:21,1727265921071,-5,25/09/2024 07:05:21,187004,3,task-wzke,repeat-3dmk#1,40267514,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,J,1001.2000000000044,1001.2000000000044,1001.2000000000044,1001.2000000000044,1001.2000000000044,1001.2000000000044,0,1001.2000000000044,0,0,,Time Limit,screen,0,screen,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1727283922055,25/09/2024 17:05:22,1727265922055,-5,25/09/2024 07:05:22,187004,3,task-wzke,repeat-3dmk#1,40267514,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,500.5,500.5,500.5,500.5,500.5,500.5,1,500.5,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1727283922055,25/09/2024 17:05:22,1727265922055,-5,25/09/2024 07:05:22,187004,3,task-wzke,repeat-3dmk#1,40267514,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1727283888240,25/09/2024 17:04:48,1727265888240,-5,25/09/2024 07:04:48,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1727283903787,25/09/2024 17:05:03,1727265903787,-5,25/09/2024 07:05:03,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,15422.8,15416.8,15422.8,15422.8,15416.8,15422.8,1,15422.8,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1727283906019,25/09/2024 17:05:06,1727265906019,-5,25/09/2024 07:05:06,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,2237.2000000476837,2236,2237.2000000476837,2237.2000000476837,2236,2237.2000000476837,1,2237.2000000476837,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1727283909017,25/09/2024 17:05:09,1727265909017,-5,25/09/2024 07:05:09,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.5,3000.0999999999985,3000.5,3000.5,3000.0999999999985,3000.5,1,3000.5,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1727283910018,25/09/2024 17:05:10,1727265910018,-5,25/09/2024 07:05:10,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1727283911010,25/09/2024 17:05:11,1727265911010,-5,25/09/2024 07:05:11,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,1,499.8999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1727283911715,25/09/2024 17:05:11,1727265911715,-5,25/09/2024 07:05:11,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,704.8000000953689,701.3000000000029,704.8000000953689,704.8000000953689,701.3000000000029,704.8000000953689,1,704.8000000953689,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1727283912712,25/09/2024 17:05:12,1727265912712,-5,25/09/2024 07:05:12,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,500.09999999999854,1,500.09999999999854,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1727283913332,25/09/2024 17:05:13,1727265913332,-5,25/09/2024 07:05:13,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,620.0999999046326,618,620.0999999046326,620.0999999046326,618,620.0999999046326,1,620.0999999046326,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1727283914330,25/09/2024 17:05:14,1727265914330,-5,25/09/2024 07:05:14,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,500.1999999999971,1,500.1999999999971,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1727283915330,25/09/2024 17:05:15,1727265915330,-5,25/09/2024 07:05:15,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,J,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,999.9000000000015,1,999.9000000000015,0,0,,Time Limit,screen,0,screen,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
12,1727283916323,25/09/2024 17:05:16,1727265916323,-5,25/09/2024 07:05:16,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,4,image,Screen 2,2al84i,2,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-24,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
13,1727283917295,25/09/2024 17:05:17,1727265917295,-5,25/09/2024 07:05:17,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Trials,mxeghn,1,response,F,972.7000000953667,972,972.7000000953667,972.7000000953667,972,972.7000000953667,1,972.7000000953667,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
14,1727283918295,25/09/2024 17:05:18,1727265918295,-5,25/09/2024 07:05:18,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,5,image,Screen 2,2al84i,2,continue,,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,499.8999999999978,1,499.8999999999978,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_5.jpg,#FF69B4,,1000ms,
15,1727283918296,25/09/2024 17:05:18,1727265918296,-5,25/09/2024 07:05:18,187004,3,task-wzke,repeat-3dmk#1,40267525,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,
1,1727283893709,25/09/2024 17:04:53,1727269493709,-4,25/09/2024 09:04:53,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,
2,1727283910982,25/09/2024 17:05:10,1727269510982,-4,25/09/2024 09:05:10,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 1,djhvrt,1,continue,,16816.900000071524,16800.699999999997,16816.900000071524,16816.900000071524,16800.699999999997,16816.900000071524,1,16816.900000071524,0,0,,Click To Continue,Continue Button,6,object-20,instructions,,,,,,
3,1727283917423,25/09/2024 17:05:17,1727269517423,-4,25/09/2024 09:05:17,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,2,continue,,6457.600000047685,6450.300000000003,6457.600000047685,6457.600000047685,6450.300000000003,6457.600000047685,1,6457.600000047685,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,
4,1727283920416,25/09/2024 17:05:20,1727269520416,-4,25/09/2024 09:05:20,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,3,timedOut,,3000.5999999999985,3000.0999999999985,3000.5999999999985,3000.5999999999985,3000.0999999999985,3000.5999999999985,1,3000.5999999999985,0,0,,Time Limit,screen,0,screen,instructions,,,,,,
5,1727283921417,25/09/2024 17:05:21,1727269521417,-4,25/09/2024 09:05:21,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,J,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,1000.0999999999985,0,1000.0999999999985,0,0,,Time Limit,screen,0,screen,image,F,instr_photo.jpg,#FF69B4,,1000ms,
6,1727283922400,25/09/2024 17:05:22,1727269522400,-4,25/09/2024 09:05:22,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,2al84i,2,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo.jpg,#FF69B4,,1000ms,
7,1727283923148,25/09/2024 17:05:23,1727269523148,-4,25/09/2024 09:05:23,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Trials,mxeghn,1,response,F,748.8000000715256,733.2999999999993,748.8000000715256,748.8000000715256,733.2999999999993,748.8000000715256,1,748.8000000715256,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
8,1727283924133,25/09/2024 17:05:24,1727269524133,-4,25/09/2024 09:05:24,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,2,image,Screen 2,2al84i,2,continue,,500.1000000000022,500.1000000000022,500.1000000000022,500.1000000000022,500.1000000000022,500.1000000000022,1,500.1000000000022,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_2.jpg,#DC143C,,1000ms,
9,1727283924824,25/09/2024 17:05:24,1727269524824,-4,25/09/2024 09:05:24,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Trials,mxeghn,1,response,F,690.7000000238404,683.2999999999956,690.7000000238404,690.7000000238404,683.2999999999956,690.7000000238404,1,690.7000000238404,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
10,1727283925816,25/09/2024 17:05:25,1727269525816,-4,25/09/2024 09:05:25,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,3,image,Screen 2,2al84i,2,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-24,image,F,instr_photo_3.jpg,#E2752C,,1000ms,
11,1727283926480,25/09/2024 17:05:26,1727269526480,-4,25/09/2024 09:05:26,187004,3,task-wzke,repeat-3dmk#1,40267529,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Sustained Attention Practice (Clone),4,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,4,image,Trials,mxeghn,1,response,F,663.4000000476808,650,663.4000000476808,663.4000000476808,650,663.4000000476808,0,663.4000000476808,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,J,instr_photo_3.jpg,#DC143C,,1000ms,
