Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1727283923776,25/09/2024 17:05:23,1727265923776,-5,25/09/2024 07:05:23,187004,3,task-nkxf,repeat-3dmk#1,40267564,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283936480,25/09/2024 17:05:36,1727265936480,-5,25/09/2024 07:05:36,187004,3,task-nkxf,repeat-3dmk#1,40267564,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,12712.90000014305,12708.400000000001,12712.90000014305,12712.90000014305,12708.400000000001,12712.90000014305,1,12712.90000014305,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,4
3,1727283936481,25/09/2024 17:05:36,1727265936481,-5,25/09/2024 07:05:36,187004,3,task-nkxf,repeat-3dmk#1,40267564,BLIND,11758398,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1536x864,1536x742,,,0,Retry,3,Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727283926214,25/09/2024 17:05:26,1727265926214,-5,25/09/2024 07:05:26,187004,3,task-nkxf,repeat-3dmk#1,40267566,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283933671,25/09/2024 17:05:33,1727265933671,-5,25/09/2024 07:05:33,187004,3,task-nkxf,repeat-3dmk#1,40267566,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,7459.5,7457.700000000001,7459.5,7459.5,7457.700000000001,7459.5,1,7459.5,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,2
3,1727283933671,25/09/2024 17:05:33,1727265933671,-5,25/09/2024 07:05:33,187004,3,task-nkxf,repeat-3dmk#1,40267566,BLIND,11758400,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1536x864,1288x732,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727283932359,25/09/2024 17:05:32,1727269532359,-4,25/09/2024 09:05:32,187004,3,task-nkxf,repeat-3dmk#1,40267577,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1727283936598,25/09/2024 17:05:36,1727269536598,-4,25/09/2024 09:05:36,187004,3,task-nkxf,repeat-3dmk#1,40267577,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,4248.399999976158,4233.5,4248.399999976158,4248.399999976158,4233.5,4248.399999976158,1,4248.399999976158,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,3
3,1727283936599,25/09/2024 17:05:36,1727269536599,-4,25/09/2024 09:05:36,187004,3,task-nkxf,repeat-3dmk#1,40267577,BLIND,11758414,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,2560x1440,2327x1309,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,
1,1727283953970,25/09/2024 17:05:53,1727269553970,-4,25/09/2024 09:05:53,187004,3,task-nkxf,repeat-3dmk#1,40267598,BLIND,11758405,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x911,,,0,Retry,3,Inaccurate~Accurate,1,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
