Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1727371199897,26/09/2024 17:19:59,1727356799897,-4,26/09/2024 09:19:59,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#1,40291596,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,2547.399999988079,2541.999999999999,2547.399999988079,2547.399999988079,2541.999999999999,2547.399999988079,1,2547.399999988079,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727371210624,26/09/2024 17:20:10,1727356810624,-4,26/09/2024 09:20:10,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#1,40291596,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,9729.99999999404,9714.999999999998,9729.99999999404,9729.99999999404,9714.999999999998,9729.99999999404,1,9729.99999999404,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727371218286,26/09/2024 17:20:18,1727356818286,-4,26/09/2024 09:20:18,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#1,40291596,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,6667.29999999404,6655,6667.29999999404,6667.29999999404,6655,6667.29999999404,0,6667.29999999404,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1727371219271,26/09/2024 17:20:19,1727356819271,-4,26/09/2024 09:20:19,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#1,40291596,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727371242955,26/09/2024 17:20:42,1727356842955,-4,26/09/2024 09:20:42,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727371245007,26/09/2024 17:20:45,1727356845007,-4,26/09/2024 09:20:45,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,2061.7999999821186,2057.1000000000004,2061.7999999821186,2061.7999999821186,2057.1000000000004,2061.7999999821186,1,2061.7999999821186,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727371247997,26/09/2024 17:20:47,1727356847997,-4,26/09/2024 09:20:47,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2994.5999999880787,2993.7,2994.5999999880787,2994.5999999880787,2993.7,2994.5999999880787,1,2994.5999999880787,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727371248511,26/09/2024 17:20:48,1727356848511,-4,26/09/2024 09:20:48,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,514.1999999999998,500.59999999999945,514.1999999999998,514.1999999999998,500.59999999999945,514.1999999999998,1,514.1999999999998,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727371250375,26/09/2024 17:20:50,1727356850375,-4,26/09/2024 09:20:50,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,873.3999999999996,868.6000000000004,873.3999999999996,873.3999999999996,868.6000000000004,873.3999999999996,1,873.3999999999996,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727371258814,26/09/2024 17:20:58,1727356858814,-4,26/09/2024 09:20:58,187004,3,task-ugmz,repeat-3dmk#3->-repeat-ku6w#2,40291629,BLIND,11758493,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,7440.5999999940395,7424.0999999999985,7440.5999999940395,7440.5999999940395,7424.0999999999985,7440.5999999940395,1,7440.5999999940395,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
