Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1727370707382,26/09/2024 17:11:47,1727352707382,-5,26/09/2024 07:11:47,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40291202,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,6,793.8000000000002,783.6000000000004,793.8000000000002,793.8000000000002,783.6000000000004,793.8000000000002,0,793.8000000000002,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,0,1
5,1727370722901,26/09/2024 17:12:02,1727352722901,-5,26/09/2024 07:12:02,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40291202,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,14527.499999809264,14522,14527.499999809264,14527.499999809264,14522,14527.499999809264,1,14527.499999809264,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1727370730370,26/09/2024 17:12:10,1727352730370,-5,26/09/2024 07:12:10,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40291202,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,3,6474.9000000000015,6469,6474.9000000000015,6474.9000000000015,6469,6474.9000000000015,0,6474.9000000000015,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1727370731365,26/09/2024 17:12:11,1727352731365,-5,26/09/2024 07:12:11,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#2,40291202,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727370715876,26/09/2024 17:11:55,1727356315876,-4,26/09/2024 09:11:55,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727370724210,26/09/2024 17:12:04,1727356324210,-4,26/09/2024 09:12:04,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,8400.357,8391.806,8400.357,8400.357,8391.806,8400.357,1,8400.357,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727370727196,26/09/2024 17:12:07,1727356327196,-4,26/09/2024 09:12:07,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2998.0509999999995,2997.1049999999996,2998.0509999999995,2998.0509999999995,2997.1049999999996,2998.0509999999995,1,2998.0509999999995,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727370742854,26/09/2024 17:12:22,1727356342854,-4,26/09/2024 09:12:22,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,15634.401000000002,15617.751,15634.401000000002,15634.401000000002,15617.751,15634.401000000002,1,15634.401000000002,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727370753192,26/09/2024 17:12:33,1727356353192,-4,26/09/2024 09:12:33,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,9377.644000000742,9373.956999999995,9377.644000000742,9377.644000000742,9373.956999999995,9377.644000000742,1,9377.644000000742,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727370766602,26/09/2024 17:12:46,1727356366602,-4,26/09/2024 09:12:46,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,12402.675000000003,12387.624000000003,12402.675000000003,12402.675000000003,12387.624000000003,12402.675000000003,0,12402.675000000003,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1727370767577,26/09/2024 17:12:47,1727356367577,-4,26/09/2024 09:12:47,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,40291211,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727370726916,26/09/2024 17:12:06,1727352726916,-5,26/09/2024 07:12:06,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727370736719,26/09/2024 17:12:16,1727352736719,-5,26/09/2024 07:12:16,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,12437.8,12420.9,12437.8,12437.8,12420.9,12437.8,1,12437.8,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727370739700,26/09/2024 17:12:19,1727352739700,-5,26/09/2024 07:12:19,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.8000000029806,3000,3001.8000000029806,3001.8000000029806,3000,3001.8000000029806,1,3001.8000000029806,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727370747686,26/09/2024 17:12:27,1727352747686,-5,26/09/2024 07:12:27,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,7983.4,7966.6,7983.4,7983.4,7966.6,7983.4,1,7983.4,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727370758308,26/09/2024 17:12:38,1727352758308,-5,26/09/2024 07:12:38,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,2,9640.60000000149,9633.400000000001,9640.60000000149,9640.60000000149,9633.400000000001,9640.60000000149,0,9640.60000000149,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1727370768413,26/09/2024 17:12:48,1727352768413,-5,26/09/2024 07:12:48,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,9113.900000002977,9099.5,9113.900000002977,9113.900000002977,9099.5,9113.900000002977,0,9113.900000002977,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1727370769401,26/09/2024 17:12:49,1727352769401,-5,26/09/2024 07:12:49,187004,3,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,40291232,BLIND,11758428,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1504x1003,1504x834,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727370750832,26/09/2024 17:12:30,1727352750832,-5,26/09/2024 07:12:30,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727370751704,26/09/2024 17:12:31,1727352751704,-5,26/09/2024 07:12:31,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,882.600000190735,866.9000000000001,882.600000190735,882.600000190735,866.9000000000001,882.600000190735,1,882.600000190735,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727370754690,26/09/2024 17:12:34,1727352754690,-5,26/09/2024 07:12:34,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.6000002861024,3001.2000000000003,3001.6000002861024,3001.6000002861024,3001.2000000000003,3001.6000002861024,1,3001.6000002861024,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727370759861,26/09/2024 17:12:39,1727352759861,-5,26/09/2024 07:12:39,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,5170.7,5168.499999999999,5170.7,5170.7,5168.499999999999,5170.7,1,5170.7,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727370769533,26/09/2024 17:12:49,1727352769533,-5,26/09/2024 07:12:49,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,8674.200000095367,8669.8,8674.200000095367,8674.200000095367,8669.8,8674.200000095367,1,8674.200000095367,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727370777132,26/09/2024 17:12:57,1727352777132,-5,26/09/2024 07:12:57,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,6603.30000038147,6602.5,6603.30000038147,6603.30000038147,6602.5,6603.30000038147,0,6603.30000038147,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1727370778132,26/09/2024 17:12:58,1727352778132,-5,26/09/2024 07:12:58,187004,3,task-xcgh,repeat-3dmk#1->-repeat-tj2w#3,40291245,BLIND,11758432,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1600x900,1600x773,,,0,Memory Practice Clone,7,Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,
1,1727370808918,26/09/2024 17:13:28,1727356408918,-4,26/09/2024 09:13:28,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1727370811082,26/09/2024 17:13:31,1727356411082,-4,26/09/2024 09:13:31,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,2231.183000000001,2214.5330000000004,2231.183000000001,2231.183000000001,2214.5330000000004,2231.183000000001,1,2231.183000000001,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1727370814062,26/09/2024 17:13:34,1727356414062,-4,26/09/2024 09:13:34,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,2998.151,2997.0560000000005,2998.151,2998.151,2997.0560000000005,2998.151,1,2998.151,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1727370817611,26/09/2024 17:13:37,1727356417611,-4,26/09/2024 09:13:37,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,3529.829999999998,3513.1799999999985,3529.829999999998,3529.829999999998,3513.1799999999985,3529.829999999998,1,3529.829999999998,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1727370823347,26/09/2024 17:13:43,1727356423347,-4,26/09/2024 09:13:43,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,4773.040999999255,4761.922999999999,4773.040999999255,4773.040999999255,4761.922999999999,4773.040999999255,1,4773.040999999255,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1727370827292,26/09/2024 17:13:47,1727356427292,-4,26/09/2024 09:13:47,187004,3,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,40291295,BLIND,11758523,,complete,,,computer,Desktop or Laptop,Chromium OS 14092.77.0,Chrome 93.0.4577.107,1366x768,1366x768,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,6,2943.7080000003734,2930.421000000002,2943.7080000003734,2943.7080000003734,2930.421000000002,2943.7080000003734,0,2943.7080000003734,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
