Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1727370737690,26/09/2024 17:12:17,1727352737690,-5,26/09/2024 07:12:17,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1727370742212,26/09/2024 17:12:22,1727352742212,-5,26/09/2024 07:12:22,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 8,bajjy3,1,continue,,4530.700000011921,4516.6,4530.700000011921,4530.700000011921,4516.6,4530.700000011921,1,4530.700000011921,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1727370745198,26/09/2024 17:12:25,1727352745198,-5,26/09/2024 07:12:25,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 9,bxwq68,2,timedOut,,3000.1999999761574,2999.8999999999996,3000.1999999761574,3000.1999999761574,2999.8999999999996,3000.1999999761574,1,3000.1999999761574,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1727370747589,26/09/2024 17:12:27,1727352747589,-5,26/09/2024 07:12:27,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,1,image,Screen 3,zz7hbh,1,response,6,2391.3999999999996,2383.2999999999993,2391.3999999999996,2391.3999999999996,2383.2999999999993,2391.3999999999996,1,2391.3999999999996,0,0,,Keyboard Response,Image,1,object-1907,image,391,fff1f99a649e3d1cfa2bd2097cae35e9.jpg,target,F,,filler,
5,1727370748813,26/09/2024 17:12:28,1727352748813,-5,26/09/2024 07:12:28,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,2,image,Screen 3,zz7hbh,1,response,5,1231.9000000119213,1216.7000000000007,1231.9000000119213,1231.9000000119213,1216.7000000000007,1231.9000000119213,1,1231.9000000119213,0,0,,Keyboard Response,Image,1,object-1907,image,95,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,target,J,,target,
6,1727370749643,26/09/2024 17:12:29,1727352749643,-5,26/09/2024 07:12:29,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,3,image,Screen 3,zz7hbh,1,response,5,846.0999999880787,833.3999999999996,846.0999999880787,846.0999999880787,833.3999999999996,846.0999999880787,1,846.0999999880787,0,0,,Keyboard Response,Image,1,object-1907,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,F,,filler,
7,1727370750373,26/09/2024 17:12:30,1727352750373,-5,26/09/2024 07:12:30,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,4,image,Screen 3,zz7hbh,1,response,6,741.8999999761581,733.2999999999993,741.8999999761581,741.8999999761581,733.2999999999993,741.8999999761581,1,741.8999999761581,0,0,,Keyboard Response,Image,1,object-1907,image,319,Landscapes_070_h.jpg,target,F,,filler,
8,1727370751148,26/09/2024 17:12:31,1727352751148,-5,26/09/2024 07:12:31,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,5,image,Screen 3,zz7hbh,1,response,6,784.0999999761589,783.2999999999993,784.0999999761589,784.0999999761589,783.2999999999993,784.0999999761589,1,784.0999999761589,0,0,,Keyboard Response,Image,1,object-1907,image,343,4e15898fb6cb711be8d1e1e816b03784.jpg,target,F,,filler,
9,1727370752421,26/09/2024 17:12:32,1727352752421,-5,26/09/2024 07:12:32,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,6,image,Screen 3,zz7hbh,1,response,6,1273.9999999642387,1266.5,1273.9999999642387,1273.9999999642387,1266.5,1273.9999999642387,1,1273.9999999642387,0,0,,Keyboard Response,Image,1,object-1907,image,87,6cb2b2a420aafa64f282ef22e112d0b2.jpg,target,F,,filler,
10,1727370753917,26/09/2024 17:12:33,1727352753917,-5,26/09/2024 07:12:33,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,7,image,Screen 3,zz7hbh,1,response,2,1503.0999999880805,1500.2000000000007,1503.0999999880805,1503.0999999880805,1500.2000000000007,1503.0999999880805,1,1503.0999999880805,0,0,,Keyboard Response,Image,1,object-1907,image,391,fc7354a0bbef269140ce76bff20aa450.jpg,target,J,,target,
11,1727370755005,26/09/2024 17:12:35,1727352755005,-5,26/09/2024 07:12:35,187004,3,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,40291235,BLIND,11758461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1920x1080,1920x919,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Inaccurate~Accurate,,memory_skips1,memory_skips1,8,image,Screen 3,zz7hbh,1,response,6,1090.5999999761589,1083.2999999999993,1090.5999999761589,1090.5999999761589,1083.2999999999993,1090.5999999761589,1,1090.5999999761589,0,0,,Keyboard Response,Image,1,object-1907,image,48,Lake 11.jpg,target,J,,target,
