Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1731604210178,14/11/2024 17:10:10,1731586210178,-5,14/11/2024 07:10:10,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731604214492,14/11/2024 17:10:14,1731586214492,-5,14/11/2024 07:10:14,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3565.7000000000007,3549.1000000000004,3565.7000000000007,3565.7000000000007,3549.1000000000004,3565.7000000000007,1,3565.7000000000007,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1731604495195,14/11/2024 17:14:55,1731586495195,-5,14/11/2024 07:14:55,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,280723.30000000447,280713.9,280723.30000000447,280723.30000000447,280713.9,280723.30000000447,1,280723.30000000447,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1731604744803,14/11/2024 17:19:04,1731586744803,-5,14/11/2024 07:19:04,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,249615.90000000445,249603.29999999993,249615.90000000445,249615.90000000445,249603.29999999993,249615.90000000445,1,249615.90000000445,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1731604824432,14/11/2024 17:20:24,1731586824432,-5,14/11/2024 07:20:24,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,79643.50000000303,79629.20000000007,79643.50000000303,79643.50000000303,79629.20000000007,79643.50000000303,1,79643.50000000303,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1731604849082,14/11/2024 17:20:49,1731586849082,-5,14/11/2024 07:20:49,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,24663.999999998487,24648.599999999977,24663.999999998487,24663.999999998487,24648.599999999977,24663.999999998487,1,24663.999999998487,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1731604849095,14/11/2024 17:20:49,1731586849095,-5,14/11/2024 07:20:49,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41352821,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,638813,,,,0,,,,,,,,,,,,,,,,
1,1731604469945,14/11/2024 17:14:29,1731586469945,-5,14/11/2024 07:14:29,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41353001,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731604471898,14/11/2024 17:14:31,1731586471898,-5,14/11/2024 07:14:31,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41353001,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1863.7,1861.2,1863.7,1863.7,1861.2,1863.7,1,1863.7,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1731604577410,14/11/2024 17:16:17,1731586577410,-5,14/11/2024 07:16:17,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41353001,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,105514.19999999925,105507.5,105514.19999999925,105514.19999999925,105507.5,105514.19999999925,1,105514.19999999925,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1731604578489,14/11/2024 17:16:18,1731586578489,-5,14/11/2024 07:16:18,187004,8,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,41353001,BLIND,12064171,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Memory Task (instr only),5,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,1085.6000000014901,1083.5,1085.6000000014901,1085.6000000014901,1083.5,1085.6000000014901,1,1085.6000000014901,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
