Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: answer,Spreadsheet: img,Spreadsheet: Screen,Spreadsheet: answer2,Spreadsheet: answer3,Manipulation: Spreadsheet,Store: correct2,Store: Total2
4,1731604601142,14/11/2024 17:16:41,1731583001142,-6,14/11/2024 05:16:41,187004,8,task-xcgh,repeat-3dmk#4->-repeat-tj2w#3,41353094,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,8130.299999982119,8116.1,8130.299999982119,8130.299999982119,8116.1,8130.299999982119,1,8130.299999982119,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1731604607706,14/11/2024 17:16:47,1731583007706,-6,14/11/2024 05:16:47,187004,8,task-xcgh,repeat-3dmk#4->-repeat-tj2w#3,41353094,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,5584.9000000059605,5576,5584.9000000059605,5584.9000000059605,5576,5584.9000000059605,1,5584.9000000059605,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1731604623666,14/11/2024 17:17:03,1731583023666,-6,14/11/2024 05:17:03,187004,8,task-xcgh,repeat-3dmk#4->-repeat-tj2w#3,41353094,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,14961.899999999994,14945.199999999997,14961.899999999994,14961.899999999994,14945.199999999997,14961.899999999994,1,14961.899999999994,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1731604624649,14/11/2024 17:17:04,1731583024649,-6,14/11/2024 05:17:04,187004,8,task-xcgh,repeat-3dmk#4->-repeat-tj2w#3,41353094,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,35614,,,,0,,,,,,,,,,,,,,,,,
1,1731608515951,14/11/2024 18:21:55,1731590515951,-5,14/11/2024 08:21:55,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1731608520693,14/11/2024 18:22:00,1731590520693,-5,14/11/2024 08:22:00,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,4746.432,4736.331999999999,4746.432,4746.432,4736.331999999999,4746.432,1,4746.432,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1731608523684,14/11/2024 18:22:03,1731590523684,-5,14/11/2024 08:22:03,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.8000000178818,3001,3001.8000000178818,3001.8000000178818,3001,3001.8000000178818,1,3001.8000000178818,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1731608534419,14/11/2024 18:22:14,1731590534419,-5,14/11/2024 08:22:14,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,10734.6,10721.199999999999,10734.6,10734.6,10721.199999999999,10734.6,1,10734.6,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1731608543532,14/11/2024 18:22:23,1731590543532,-5,14/11/2024 08:22:23,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,2,8125.800000005962,8119.700000000001,8125.800000005962,8125.800000005962,8119.700000000001,8125.800000005962,0,8125.800000005962,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,2
6,1731608549006,14/11/2024 18:22:29,1731590549006,-5,14/11/2024 08:22:29,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,3,4480.000000017881,4467.899999999998,4480.000000017881,4480.000000017881,4467.899999999998,4480.000000017881,0,4480.000000017881,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,3
7,1731608549996,14/11/2024 18:22:29,1731590549996,-5,14/11/2024 08:22:29,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#1,41355288,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,34015,,,,0,,,,,,,,,,,,,,,,,
1,1731608575519,14/11/2024 18:22:55,1731590575519,-5,14/11/2024 08:22:55,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1731608578766,14/11/2024 18:22:58,1731590578766,-5,14/11/2024 08:22:58,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,3262.6999999940394,3251.7000000000003,3262.6999999940394,3262.6999999940394,3251.7000000000003,3262.6999999940394,1,3262.6999999940394,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1731608581757,14/11/2024 18:23:01,1731590581757,-5,14/11/2024 08:23:01,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.8999999999996,3001.199999999999,3001.8999999999996,3001.8999999999996,3001.199999999999,3001.8999999999996,1,3001.8999999999996,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1731608585365,14/11/2024 18:23:05,1731590585365,-5,14/11/2024 08:23:05,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,3608.39999998808,3601.4000000000015,3608.39999998808,3608.39999998808,3601.4000000000015,3608.39999998808,1,3608.39999998808,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1731608597310,14/11/2024 18:23:17,1731590597310,-5,14/11/2024 08:23:17,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,10952.59999999404,10937.900000000001,10952.59999999404,10952.59999999404,10937.900000000001,10952.59999999404,1,10952.59999999404,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1731608609367,14/11/2024 18:23:29,1731590609367,-5,14/11/2024 08:23:29,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,11071.5,11054.5,11071.5,11071.5,11054.5,11071.5,1,11071.5,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
7,1731608610351,14/11/2024 18:23:30,1731590610351,-5,14/11/2024 08:23:30,187004,8,task-xcgh,repeat-3dmk#3->-repeat-tj2w#2,41355320,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Practice Clone,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,34807,,,,0,,,,,,,,,,,,,,,,,
1,1731610393818,14/11/2024 18:53:13,1731592393818,-5,14/11/2024 08:53:13,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1731610400019,14/11/2024 18:53:20,1731592400019,-5,14/11/2024 08:53:20,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,6214.982,6200.482,6214.982,6214.982,6200.482,6214.982,1,6214.982,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1731610403005,14/11/2024 18:53:23,1731592403005,-5,14/11/2024 08:53:23,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3002.4000000059605,3000.2999999999993,3002.4000000059605,3002.4000000059605,3000.2999999999993,3002.4000000059605,1,3002.4000000059605,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1731610417546,14/11/2024 18:53:37,1731592417546,-5,14/11/2024 08:53:37,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,14541.500000011922,14534.100000000002,14541.500000011922,14541.500000011922,14534.100000000002,14541.500000011922,1,14541.500000011922,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1731610431794,14/11/2024 18:53:51,1731592431794,-5,14/11/2024 08:53:51,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,13255.400000000001,13250.900000000001,13255.400000000001,13255.400000000001,13250.900000000001,13255.400000000001,1,13255.400000000001,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1731610446249,14/11/2024 18:54:06,1731592446249,-5,14/11/2024 08:54:06,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,4,13460.40000001192,13451.099999999999,13460.40000001192,13460.40000001192,13451.099999999999,13460.40000001192,0,13460.40000001192,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,3
7,1731610447241,14/11/2024 18:54:07,1731592447241,-5,14/11/2024 08:54:07,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#1,41355964,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,53396,,,,0,,,,,,,,,,,,,,,,,
1,1731610499426,14/11/2024 18:54:59,1731592499426,-5,14/11/2024 08:54:59,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,
2,1731610500754,14/11/2024 18:55:00,1731592500754,-5,14/11/2024 08:55:00,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 2,1kaj8e,1,continue,,1343.773999976158,1333.3739999999998,1343.773999976158,1343.773999976158,1333.3739999999998,1343.773999976158,1,1343.773999976158,0,0,,Click To Continue,Continue Button,2,object-7,instructions,,,,,,,0,0
3,1731610503745,14/11/2024 18:55:03,1731592503745,-5,14/11/2024 08:55:03,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,instructions,Screen 3,j5lb3b,2,timedOut,,3001.5999999940395,3000.2,3001.5999999940395,3001.5999999940395,3000.2,3001.5999999940395,1,3001.5999999940395,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,0,0
4,1731610507306,14/11/2024 18:55:07,1731592507306,-5,14/11/2024 08:55:07,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Trials,mxeghn,1,response,1,3561.8,3550.2,3561.8,3561.8,3550.2,3561.8,1,3561.8,0,0,,Keyboard Response,Keyboard Response,2,object-4,image,1,instr_photo_3.jpg,Screen 3,5,3,,1,1
5,1731610512794,14/11/2024 18:55:12,1731592512794,-5,14/11/2024 08:55:12,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 3,ornkij,2,response,3,4499.9999999761585,4483.800000000001,4499.9999999761585,4499.9999999761585,4483.800000000001,4499.9999999761585,1,4499.9999999761585,0,0,,Keyboard Response,Keyboard Response,2,object-25,image,1,instr_photo_3.jpg,Screen 3,5,3,,2,2
6,1731610520497,14/11/2024 18:55:20,1731592520497,-5,14/11/2024 08:55:20,187004,8,task-xcgh,repeat-3dmk#2->-repeat-tj2w#2,41355999,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Memory Practice Clone,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,image,Screen 2,ou4ign,3,response,5,6719.79999997616,6717.4000000000015,6719.79999997616,6719.79999997616,6717.4000000000015,6719.79999997616,1,6719.79999997616,0,0,,Keyboard Response,Keyboard Response,3,object-22,image,1,instr_photo_3.jpg,Screen 3,5,3,,3,3
