Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1731605033874,14/11/2024 17:23:53,1731587033874,-5,14/11/2024 07:23:53,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731605082076,14/11/2024 17:24:42,1731587082076,-5,14/11/2024 07:24:42,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 8,bajjy3,1,continue,,48268.89999999404,48263.8,48268.89999999404,48268.89999999404,48263.8,48268.89999999404,1,48268.89999999404,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1731605085071,14/11/2024 17:24:45,1731587085071,-5,14/11/2024 07:24:45,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,1,instructions,Screen 9,bxwq68,2,timedOut,,3001.5,3000.0999999999985,3001.5,3001.5,3000.0999999999985,3001.5,1,3001.5,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1731605087868,14/11/2024 17:24:47,1731587087868,-5,14/11/2024 07:24:47,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,1,image,Screen 3,zz7hbh,1,response,1,2798.2999999985113,2783.2000000000044,2798.2999999985113,2798.2999999985113,2783.2000000000044,2798.2999999985113,1,2798.2999999985113,0,0,,Keyboard Response,Image,1,object-1907,image,39,3e63504a056f9ae4d031ef5b232068fc.jpg,target,J,,target,
5,1731605089826,14/11/2024 17:24:49,1731587089826,-5,14/11/2024 07:24:49,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,2,image,Screen 3,zz7hbh,1,response,1,1972.699999999997,1966.5999999999985,1972.699999999997,1972.699999999997,1966.5999999999985,1972.699999999997,1,1972.699999999997,0,0,,Keyboard Response,Image,1,object-1907,image,95,7c4f3f4fb26ac0b47b8ba51ee8b0979b.jpg,target,J,,target,
6,1731605092787,14/11/2024 17:24:52,1731587092787,-5,14/11/2024 07:24:52,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,3,image,Screen 3,zz7hbh,1,response,4,2966.9000000000015,2949.9000000000015,2966.9000000000015,2966.9000000000015,2949.9000000000015,2966.9000000000015,1,2966.9000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,287,NeutMidNonsoc_8.jpg,target,J,,target,
7,1731605094462,14/11/2024 17:24:54,1731587094462,-5,14/11/2024 07:24:54,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,4,image,Screen 3,zz7hbh,1,response,5,1692.3999999955267,1683,1692.3999999955267,1692.3999999955267,1683,1692.3999999955267,1,1692.3999999955267,0,0,,Keyboard Response,Image,1,object-1907,image,263,Landscapes_128_h.jpg,target,F,,filler,
8,1731605098150,14/11/2024 17:24:58,1731587098150,-5,14/11/2024 07:24:58,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,5,image,Screen 3,zz7hbh,1,response,2,3697.699999999997,3683.399999999994,3697.699999999997,3697.699999999997,3683.399999999994,3697.699999999997,1,3697.699999999997,0,0,,Keyboard Response,Image,1,object-1907,image,255,NegHighNonsoc_23.jpg,target,F,,filler,
9,1731605100891,14/11/2024 17:25:00,1731587100891,-5,14/11/2024 07:25:00,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,6,image,Screen 3,zz7hbh,1,response,6,2754.9999999955326,2749.600000000006,2754.9999999955326,2754.9999999955326,2749.600000000006,2754.9999999955326,1,2754.9999999955326,0,0,,Keyboard Response,Image,1,object-1907,image,343,4e15898fb6cb711be8d1e1e816b03784.jpg,target,F,,filler,
10,1731605102753,14/11/2024 17:25:02,1731587102753,-5,14/11/2024 07:25:02,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,7,image,Screen 3,zz7hbh,1,response,1,1866.4000000000087,1849.800000000003,1866.4000000000087,1866.4000000000087,1849.800000000003,1866.4000000000087,1,1866.4000000000087,0,0,,Keyboard Response,Image,1,object-1907,image,311,NegMidNonsoc_23.jpg,target,F,,filler,
11,1731605106586,14/11/2024 17:25:06,1731587106586,-5,14/11/2024 07:25:06,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,8,image,Screen 3,zz7hbh,1,response,4,3850,3833.399999999994,3850,3850,3833.399999999994,3850,1,3850,0,0,,Keyboard Response,Image,1,object-1907,image,247,3f2fd5456b6a728e77f9fbbc1107ab49.jpg,target,F,,filler,
12,1731605108014,14/11/2024 17:25:08,1731587108014,-5,14/11/2024 07:25:08,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,9,image,Screen 3,zz7hbh,1,response,4,1445.0999999940395,1433.199999999997,1445.0999999940395,1445.0999999940395,1433.199999999997,1445.0999999940395,1,1445.0999999940395,0,0,,Keyboard Response,Image,1,object-1907,image,255,ffef5b6ece3a2dda515e981c7b22d3fd.jpg,target,J,,target,
13,1731605110448,14/11/2024 17:25:10,1731587110448,-5,14/11/2024 07:25:10,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,10,image,Screen 3,zz7hbh,1,response,3,2446.300000000003,2433.300000000003,2446.300000000003,2446.300000000003,2433.300000000003,2446.300000000003,1,2446.300000000003,0,0,,Keyboard Response,Image,1,object-1907,image,1511,5a23a47679198e010456386f5e261a82.jpg,target,F,,filler,
14,1731605110691,14/11/2024 17:25:10,1731587110691,-5,14/11/2024 07:25:10,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,11,image,Screen 3,zz7hbh,1,response,3,256.5,249.89999999999418,256.5,256.5,249.89999999999418,256.5,1,256.5,0,0,,Keyboard Response,Image,1,object-1907,image,2071,4bdbc769d61a05c14ff2061b68ffd00e.jpg,target,F,,filler,
15,1731605114479,14/11/2024 17:25:14,1731587114479,-5,14/11/2024 07:25:14,187004,8,task-tak4,repeat-3dmk#2->-repeat-ku6w#1,41353422,BLIND,12063955,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x599,,,0,Memory Task (Clone 3),8,Inaccurate~Accurate,1,Accurate,,memory_skips1,memory_skips1,12,image,Screen 3,zz7hbh,1,response,5,3793.7999999955355,3783.2000000000116,3793.7999999955355,3793.7999999955355,3783.2000000000116,3793.7999999955355,1,3793.7999999955355,0,0,,Keyboard Response,Image,1,object-1907,image,344,3b801dce0def3b08832596e9d9c49581.jpg,target,J,,target,
