Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
1,1731608919219,14/11/2024 18:28:39,1731590919219,-5,14/11/2024 08:28:39,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1731608929067,14/11/2024 18:28:49,1731590929067,-5,14/11/2024 08:28:49,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 8,bajjy3,1,continue,,14540.59999999404,14529.2,14540.59999999404,14540.59999999404,14529.2,14540.59999999404,1,14540.59999999404,0,0,,Click To Continue,Continue Button,2,object-1931,instructions,,,,,,,
3,1731608932057,14/11/2024 18:28:52,1731590932057,-5,14/11/2024 08:28:52,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,instructions,Screen 9,bxwq68,2,timedOut,,3001.7000000059597,3000.899999999998,3001.7000000059597,3001.7000000059597,3000.899999999998,3001.7000000059597,1,3001.7000000059597,0,0,,Time Limit,screen,0,screen,instructions,,,,,,,
4,1731608935131,14/11/2024 18:28:55,1731590935131,-5,14/11/2024 08:28:55,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,1,image,Screen 3,zz7hbh,1,response,2,3074.4000000000015,3068,3074.4000000000015,3074.4000000000015,3068,3074.4000000000015,1,3074.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,1991,3d59b2b50b93bc6789d97509f8441be6.jpg,target,F,,target,
5,1731608937718,14/11/2024 18:28:57,1731590937718,-5,14/11/2024 08:28:57,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,2,image,Screen 3,zz7hbh,1,response,6,2593.19999998212,2584.5,2593.19999998212,2593.19999998212,2584.5,2593.19999998212,1,2593.19999998212,0,0,,Keyboard Response,Image,1,object-1907,image,280,1eafbbd1f74c8a605ae44aaa0c029ff5.jpg,target,J,,filler,
6,1731608939868,14/11/2024 18:28:59,1731590939868,-5,14/11/2024 08:28:59,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,3,image,Screen 3,zz7hbh,1,response,1,2159.5999999880805,2150.5,2159.5999999880805,2159.5999999880805,2150.5,2159.5999999880805,1,2159.5999999880805,0,0,,Keyboard Response,Image,1,object-1907,image,128,05d8821c014d8c5811839b8245fef778.jpg,target,J,,filler,
7,1731608941395,14/11/2024 18:29:01,1731590941395,-5,14/11/2024 08:29:01,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,4,image,Screen 3,zz7hbh,1,response,1,1535.0999999880805,1533.9000000000015,1535.0999999880805,1535.0999999880805,1533.9000000000015,1535.0999999880805,1,1535.0999999880805,0,0,,Keyboard Response,Image,1,object-1907,image,351,9429c67f6cd1ee28595e7f303408801b.jpg,target,J,,filler,
8,1731608944025,14/11/2024 18:29:04,1731590944025,-5,14/11/2024 08:29:04,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,5,image,Screen 3,zz7hbh,1,response,5,2632.0999999940395,2617.5,2632.0999999940395,2632.0999999940395,2617.5,2632.0999999940395,1,2632.0999999940395,0,0,,Keyboard Response,Image,1,object-1907,image,55,7096db64fae6464d83aba73b658251b8.jpg,target,J,,filler,
9,1731608945635,14/11/2024 18:29:05,1731590945635,-5,14/11/2024 08:29:05,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,6,image,Screen 3,zz7hbh,1,response,1,1624.199999988079,1617.4000000000015,1624.199999988079,1624.199999988079,1617.4000000000015,1624.199999988079,1,1624.199999988079,0,0,,Keyboard Response,Image,1,object-1907,image,247,NegMidNonsoc_21.jpg,target,J,,filler,
10,1731608946463,14/11/2024 18:29:06,1731590946463,-5,14/11/2024 08:29:06,187004,8,task-6sfn,repeat-3dmk#3->-repeat-tj2w#2,41355430,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Memory Task (Clone 3),8,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,memory_skips2,memory_skips2,7,image,Screen 3,zz7hbh,1,response,1,835.000000005959,833.5999999999985,835.000000005959,835.000000005959,833.5999999999985,835.000000005959,1,835.000000005959,0,0,,Keyboard Response,Image,1,object-1907,image,31,6e2de1dd06b840fb0c30558af808c851.jpg,target,J,,filler,
