Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
15,1731604987586,14/11/2024 17:23:07,1731583387586,-6,14/11/2024 05:23:07,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,2,image,Screen 2,7vpf45,2,response,9,1429.3999999999978,3822.399999999998,3832.100000005961,1429.3999999999978,3822.399999999998,3832.100000005961,1,1429.3999999999978,2402.7000000059634,0,,Slider,Slider,4,object-78,image,143,2a3c588170a6bf80d052d1c017bbf1f4.jpg,target,,F,,target,
16,1731604987650,14/11/2024 17:23:07,1731583387650,-6,14/11/2024 05:23:07,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 1,l8m57c,1,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-51,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
17,1731604993694,14/11/2024 17:23:13,1731583393694,-6,14/11/2024 05:23:13,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 1,l8m57c,1,continue,,6116,6099.4000000000015,6116,6116,6099.4000000000015,6116,1,6116,0,0,,Click To Continue,Continue Button,7,object-69,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
18,1731604993695,14/11/2024 17:23:13,1731583393695,-6,14/11/2024 05:23:13,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 1,l8m57c,1,response,5,5092.4000000000015,6099.4000000000015,6116,5092.4000000000015,6099.4000000000015,6116,1,5092.4000000000015,1023.5999999999985,0,,Slider,Slider,4,object-51,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
19,1731604993715,14/11/2024 17:23:13,1731583393715,-6,14/11/2024 05:23:13,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 2,7vpf45,2,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Slider,Slider,4,object-78,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
20,1731604999378,14/11/2024 17:23:19,1731583399378,-6,14/11/2024 05:23:19,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 2,7vpf45,2,continue,,5701.999999994041,5685.5,5701.999999994041,5701.999999994041,5685.5,5701.999999994041,1,5701.999999994041,0,0,,Click To Continue,Continue Button,7,object-82,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
21,1731604999393,14/11/2024 17:23:19,1731583399393,-6,14/11/2024 05:23:19,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,3,image,Screen 2,7vpf45,2,response,5,848.5,5685.5,5702.199999999997,848.5,5685.5,5702.199999999997,1,848.5,4853.699999999997,0,,Slider,Slider,4,object-78,image,383,81e66642b9b2a168629fdd62ece35749.jpg,target,,F,,target,
22,1731604999486,14/11/2024 17:23:19,1731583399486,-6,14/11/2024 05:23:19,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 1,l8m57c,1,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-51,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
23,1731605007765,14/11/2024 17:23:27,1731583407765,-6,14/11/2024 05:23:27,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 1,l8m57c,1,continue,,8403.100000017883,8393.5,8403.100000017883,8403.100000017883,8393.5,8403.100000017883,1,8403.100000017883,0,0,,Click To Continue,Continue Button,7,object-69,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
24,1731605007766,14/11/2024 17:23:27,1731583407766,-6,14/11/2024 05:23:27,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 1,l8m57c,1,response,1,1845.800000000003,8393.5,8403.999999994041,1845.800000000003,8393.5,8403.999999994041,1,1845.800000000003,6558.199999994038,0,,Slider,Slider,4,object-51,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
25,1731605007788,14/11/2024 17:23:27,1731583407788,-6,14/11/2024 05:23:27,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 2,7vpf45,2,info,,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Slider,Slider,4,object-78,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
26,1731605013851,14/11/2024 17:23:33,1731583413851,-6,14/11/2024 05:23:33,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 2,7vpf45,2,continue,,6096.100000017883,6084.200000000004,6096.100000017883,6096.100000017883,6084.200000000004,6096.100000017883,1,6096.100000017883,0,0,,Click To Continue,Continue Button,7,object-82,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
27,1731605013866,14/11/2024 17:23:33,1731583413866,-6,14/11/2024 05:23:33,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,4,image,Screen 2,7vpf45,2,response,9,1514.7000000000044,6084.200000000004,6100.80000000001,1514.7000000000044,6084.200000000004,6100.80000000001,1,1514.7000000000044,4586.100000000006,0,,Slider,Slider,4,object-78,image,335,NegMidNonsoc_5.jpg,target,,J,,filler,
28,1731605013949,14/11/2024 17:23:33,1731583413949,-6,14/11/2024 05:23:33,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 1,l8m57c,1,info,,16.60000000000582,0,16.60000000000582,16.60000000000582,0,16.60000000000582,1,16.60000000000582,0,0,,Slider,Slider,4,object-51,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
29,1731605018130,14/11/2024 17:23:38,1731583418130,-6,14/11/2024 05:23:38,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 1,l8m57c,1,continue,,4288.299999999988,4271.599999999991,4288.299999999988,4288.299999999988,4271.599999999991,4288.299999999988,1,4288.299999999988,0,0,,Click To Continue,Continue Button,7,object-69,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
30,1731605018131,14/11/2024 17:23:38,1731583418131,-6,14/11/2024 05:23:38,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 1,l8m57c,1,response,8,1513.0999999999985,4271.599999999991,4288.299999999988,1513.0999999999985,4271.599999999991,4288.299999999988,1,1513.0999999999985,2775.19999999999,0,,Slider,Slider,4,object-51,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
31,1731605018147,14/11/2024 17:23:38,1731583418147,-6,14/11/2024 05:23:38,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 2,7vpf45,2,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-78,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
32,1731605021322,14/11/2024 17:23:41,1731583421322,-6,14/11/2024 05:23:41,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 2,7vpf45,2,continue,,3211.300000017887,3208.600000000006,3211.300000017887,3211.300000017887,3208.600000000006,3211.300000017887,1,3211.300000017887,0,0,,Click To Continue,Continue Button,7,object-82,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
33,1731605021324,14/11/2024 17:23:41,1731583421324,-6,14/11/2024 05:23:41,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,5,image,Screen 2,7vpf45,2,response,7,1381.4000000000087,3208.600000000006,3213.0000000059663,1381.4000000000087,3208.600000000006,3213.0000000059663,1,1381.4000000000087,1831.6000000059576,0,,Slider,Slider,4,object-78,image,119,2f02c39dabc2c18f71aa323771b1bd08.jpg,target,,F,,target,
34,1731605021380,14/11/2024 17:23:41,1731583421380,-6,14/11/2024 05:23:41,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,6,image,Screen 1,l8m57c,1,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,4,object-51,image,287,NeutMidNonsoc_8.jpg,target,,J,,filler,
35,1731605026858,14/11/2024 17:23:46,1731583426858,-6,14/11/2024 05:23:46,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,6,image,Screen 1,l8m57c,1,continue,,5535.299999999988,5518.699999999997,5535.299999999988,5535.299999999988,5518.699999999997,5535.299999999988,1,5535.299999999988,0,0,,Click To Continue,Continue Button,7,object-69,image,287,NeutMidNonsoc_8.jpg,target,,J,,filler,
36,1731605026882,14/11/2024 17:23:46,1731583426882,-6,14/11/2024 05:23:46,187004,8,task-e25r,repeat-3dmk#4->-repeat-tj2w#3,41353380,BLIND,12063954,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1366x768,1366x633,,,0,Subjective rating task (Clone),5,Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,emo_2_try,emo_2_try,6,image,Screen 1,l8m57c,1,response,5,2878.199999999997,5518.699999999997,5535.299999999988,2878.199999999997,5518.699999999997,5535.299999999988,1,2878.199999999997,2657.0999999999913,0,,Slider,Slider,4,object-51,image,287,NeutMidNonsoc_8.jpg,target,,J,,filler,
