Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: mem_type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Spreadsheet: ans1,Spreadsheet: ans2,Spreadsheet: ans3,Spreadsheet: val1,Spreadsheet: val2,Spreadsheet: val3,Manipulation: Spreadsheet,Store: correct3,Store: total3
6,1731609240623,14/11/2024 18:34:00,1731591240623,-5,14/11/2024 08:34:00,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41355485,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,5,20791.09999999999,21741.699999999997,21757.199999999997,20791.09999999999,21741.699999999997,21757.199999999997,1,20791.09999999999,966.1000000000058,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1731609240630,14/11/2024 18:34:00,1731591240630,-5,14/11/2024 08:34:00,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41355485,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.80000000000291,0,16.80000000000291,16.80000000000291,0,16.80000000000291,1,16.80000000000291,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1731609248045,14/11/2024 18:34:08,1731591248045,-5,14/11/2024 08:34:08,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41355485,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,7436.699999999997,7419.699999999997,7436.699999999997,7436.699999999997,7419.699999999997,7436.699999999997,1,7436.699999999997,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1731609248045,14/11/2024 18:34:08,1731591248045,-5,14/11/2024 08:34:08,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41355485,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,,7436.699999999997,7419.699999999997,7436.699999999997,7436.699999999997,7419.699999999997,7436.699999999997,1,7436.699999999997,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1731609248046,14/11/2024 18:34:08,1731591248046,-5,14/11/2024 08:34:08,187004,8,task-o7gw,repeat-3dmk#3->-repeat-tj2w#2,41355485,BLIND,12063937,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1920x953,,,0,Subjective rating Practice,7,Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,124055,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1,1731610915433,14/11/2024 19:01:55,1731592915433,-5,14/11/2024 09:01:55,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2,1731610982050,14/11/2024 19:03:02,1731592982050,-5,14/11/2024 09:03:02,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 12,eyep1y,1,continue,,65978.09999998807,65971.2,65978.09999998807,65978.09999998807,65971.2,65978.09999998807,1,65978.09999998807,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,,,,,,,,,,
3,1731611025626,14/11/2024 19:03:45,1731593025626,-5,14/11/2024 09:03:45,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 9,l1vn7l,2,continue,,43583.499999982116,43569.8,43583.499999982116,43583.499999982116,43569.8,43583.499999982116,1,43583.499999982116,0,0,,Click To Continue,Continue Button,3,object-65,instructions,,,,,,,,,,,,,,,,
4,1731611025645,14/11/2024 19:03:45,1731593025645,-5,14/11/2024 09:03:45,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,info,,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,1,16.70000000001164,0,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
5,1731611038097,14/11/2024 19:03:58,1731593038097,-5,14/11/2024 09:03:58,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,continue,,12484.299999999988,12467.599999999991,12484.299999999988,12484.299999999988,12467.599999999991,12484.299999999988,1,12484.299999999988,0,0,,Click To Continue,Continue Button,9,object-66,instructions,,,,,,,,,,,,,,,,
6,1731611038100,14/11/2024 19:03:58,1731593038100,-5,14/11/2024 09:03:58,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 10,xskzd4,3,response,9,3216.699999999997,12467.599999999991,12484.299999999988,3216.699999999997,12467.599999999991,12484.299999999988,1,3216.699999999997,9267.599999999991,0,,Slider,Slider,5,object-39,instructions,,,,,,,,,,,,,,,,
7,1731611038117,14/11/2024 19:03:58,1731593038117,-5,14/11/2024 09:03:58,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,info,,16.69999999999709,0,16.69999999999709,16.69999999999709,0,16.69999999999709,1,16.69999999999709,0,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
8,1731611059169,14/11/2024 19:04:19,1731593059169,-5,14/11/2024 09:04:19,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,continue,,21088.300000000003,21084.59999999999,21088.300000000003,21088.300000000003,21084.59999999999,21088.300000000003,1,21088.300000000003,0,0,,Click To Continue,Continue Button,9,object-67,instructions,,,,,,,,,,,,,,,,
9,1731611059172,14/11/2024 19:04:19,1731593059172,-5,14/11/2024 09:04:19,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,1,instructions,Screen 11,fgeg47,4,response,6,13234.099999999991,21084.59999999999,21092.499999988082,13234.099999999991,21084.59999999999,21092.499999988082,1,13234.099999999991,7858.399999988091,0,,Slider,Slider,5,object-61,instructions,,,,,,,,,,,,,,,,
10,1731611059175,14/11/2024 19:04:19,1731593059175,-5,14/11/2024 09:04:19,187004,8,task-o7gw,repeat-3dmk#2->-repeat-tj2w#2,41356142,BLIND,12063934,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,2560x1440,2560x1305,,,0,Subjective rating Practice,7,Inaccurate~Accurate,2,,Inaccurate~Accurate,emo_prac,emo_prac,,,,,,info,END,,,143715,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
END OF FILE
