Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: number,Spreadsheet: img,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: border,Spreadsheet: memory,Manipulation: Spreadsheet
4,1737474816810,21/01/2025 15:53:36,1737456816810,-5,21/01/2025 05:53:36,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42630594,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,2794.800000011921,2781.5999999999985,2794.800000011921,2794.800000011921,2781.5999999999985,2794.800000011921,1,2794.800000011921,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737474823727,21/01/2025 15:53:43,1737456823727,-5,21/01/2025 05:53:43,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42630594,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,6930.700000011922,6928.700000000004,6930.700000011922,6930.700000011922,6928.700000000004,6930.700000011922,1,6930.700000011922,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737474847334,21/01/2025 15:54:07,1737456847334,-5,21/01/2025 05:54:07,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42630594,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,23608.60000003576,23597.699999999997,23608.60000003576,23608.60000003576,23597.699999999997,23608.60000003576,1,23608.60000003576,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737474847340,21/01/2025 15:54:07,1737456847340,-5,21/01/2025 05:54:07,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#2,42630594,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,57465,,,,0,,,,,,,,,,,,,,,,
1,1737474844685,21/01/2025 15:54:04,1737453244685,-6,21/01/2025 03:54:04,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737474848653,21/01/2025 15:54:08,1737453248653,-6,21/01/2025 03:54:08,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,3019.200000071525,3016.3999999999996,3019.200000071525,3019.200000071525,3016.3999999999996,3019.200000071525,1,3019.200000071525,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737474856882,21/01/2025 15:54:16,1737453256882,-6,21/01/2025 03:54:16,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,8231.600000023842,8217,8231.600000023842,8231.600000023842,8217,8231.600000023842,1,8231.600000023842,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737474865792,21/01/2025 15:54:25,1737453265792,-6,21/01/2025 03:54:25,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,8924.900000095367,8916.7,8924.900000095367,8924.900000095367,8916.7,8924.900000095367,1,8924.900000095367,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737474875898,21/01/2025 15:54:35,1737453275898,-6,21/01/2025 03:54:35,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,10114.400000023841,10099.8,10114.400000023841,10114.400000023841,10099.8,10114.400000023841,1,10114.400000023841,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737474881987,21/01/2025 15:54:41,1737453281987,-6,21/01/2025 03:54:41,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,6103.5,6100.0999999999985,6103.5,6103.5,6100.0999999999985,6103.5,1,6103.5,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737474881991,21/01/2025 15:54:41,1737453281991,-6,21/01/2025 03:54:41,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42630634,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,37241,,,,0,,,,,,,,,,,,,,,,
1,1737474899461,21/01/2025 15:54:59,1737456899461,-5,21/01/2025 05:54:59,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737474918485,21/01/2025 15:55:18,1737456918485,-5,21/01/2025 05:55:18,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,18880.3,18869.899999999998,18880.3,18880.3,18869.899999999998,18880.3,1,18880.3,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737474936066,21/01/2025 15:55:36,1737456936066,-5,21/01/2025 05:55:36,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,17590.500000000007,17573.800000000003,17590.500000000007,17590.500000000007,17573.800000000003,17590.500000000007,1,17590.500000000007,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737474946055,21/01/2025 15:55:46,1737456946055,-5,21/01/2025 05:55:46,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,10006.299999988078,9990.5,10006.299999988078,10006.299999988078,9990.5,10006.299999988078,1,10006.299999988078,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737474948015,21/01/2025 15:55:48,1737456948015,-5,21/01/2025 05:55:48,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,1975.9999999761567,1969.0999999999985,1975.9999999761567,1975.9999999761567,1969.0999999999985,1975.9999999761567,1,1975.9999999761567,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737474953891,21/01/2025 15:55:53,1737456953891,-5,21/01/2025 05:55:53,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,5882.899999976158,5875.5999999999985,5882.899999976158,5882.899999976158,5875.5999999999985,5882.899999976158,1,5882.899999976158,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737474953895,21/01/2025 15:55:53,1737456953895,-5,21/01/2025 05:55:53,153647,19,task-x1rt,repeat-3dmk#3->-repeat-ku6w#3,42630683,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,54296,,,,0,,,,,,,,,,,,,,,,
1,1737474933858,21/01/2025 15:55:33,1737453333858,-6,21/01/2025 03:55:33,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737474935055,21/01/2025 15:55:35,1737453335055,-6,21/01/2025 03:55:35,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,1137.2999999523163,1133.6999999999998,1137.2999999523163,1137.2999999523163,1133.6999999999998,1137.2999999523163,1,1137.2999999523163,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737474936384,21/01/2025 15:55:36,1737453336384,-6,21/01/2025 03:55:36,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,1333.0999999523165,1316.6999999999998,1333.0999999523165,1333.0999999523165,1316.6999999999998,1333.0999999523165,1,1333.0999999523165,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737474937056,21/01/2025 15:55:37,1737453337056,-6,21/01/2025 03:55:37,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,688.1000000000004,683.1000000000004,688.1000000000004,688.1000000000004,683.1000000000004,688.1000000000004,1,688.1000000000004,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737474937570,21/01/2025 15:55:37,1737453337570,-6,21/01/2025 03:55:37,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,519.7000000476837,517.1000000000004,519.7000000476837,519.7000000476837,517.1000000000004,519.7000000476837,1,519.7000000476837,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
6,1737474938202,21/01/2025 15:55:38,1737453338202,-6,21/01/2025 03:55:38,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 7,2p8goo,5,continue,,633.4000000000005,616.5,633.4000000000005,633.4000000000005,616.5,633.4000000000005,1,633.4000000000005,0,0,,Click To Continue,Text,4,object-123,instructions,,,,,,,
7,1737474938206,21/01/2025 15:55:38,1737453338206,-6,21/01/2025 03:55:38,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#2,42630704,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_version_1,memory_version_1,,,,,,info,END,,,4289,,,,0,,,,,,,,,,,,,,,,
1,1737475436103,21/01/2025 16:03:56,1737457436103,-5,21/01/2025 06:03:56,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42631049,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,
2,1737475448396,21/01/2025 16:04:08,1737457448396,-5,21/01/2025 06:04:08,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42631049,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 1,9emqwl,1,continue,,11349.5,11315.7,11349.5,11349.5,11315.7,11349.5,1,11349.5,0,0,,Click To Continue,Continue Button,2,object-4,instructions,,,,,,,
3,1737475472375,21/01/2025 16:04:32,1737457472375,-5,21/01/2025 06:04:32,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42631049,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 2,rbq82w,2,continue,,24017.60000001192,24014.3,24017.60000001192,24017.60000001192,24014.3,24017.60000001192,1,24017.60000001192,0,0,,Click To Continue,Text,10,object-62,instructions,,,,,,,
4,1737475483832,21/01/2025 16:04:43,1737457483832,-5,21/01/2025 06:04:43,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42631049,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 4,8hhdnx,3,continue,,11461,11430.5,11461,11461,11430.5,11461,1,11461,0,0,,Click To Continue,Text,10,object-80,instructions,,,,,,,
5,1737475510487,21/01/2025 16:05:10,1737457510487,-5,21/01/2025 06:05:10,153647,19,task-x1rt,repeat-3dmk#2->-repeat-ku6w#1,42631049,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Memory Task (instr only),4,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,memory_version_1,memory_version_1,1,instructions,Screen 6,5bug7j,4,continue,,26679.79999999999,26646.399999999994,26679.79999999999,26679.79999999999,26646.399999999994,26679.79999999999,1,26679.79999999999,0,0,,Click To Continue,Text,10,object-108,instructions,,,,,,,
