Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1737473679126,21/01/2025 15:34:39,1737455679126,-5,21/01/2025 05:34:39,153647,19,task-nkxf,repeat-3dmk#1,42629667,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473682828,21/01/2025 15:34:42,1737455682828,-5,21/01/2025 05:34:42,153647,19,task-nkxf,repeat-3dmk#1,42629667,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3703.8260000238424,3687.7260000000006,3703.8260000238424,3703.8260000238424,3687.7260000000006,3703.8260000238424,1,3703.8260000238424,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,3
3,1737473682830,21/01/2025 15:34:42,1737455682830,-5,21/01/2025 05:34:42,153647,19,task-nkxf,repeat-3dmk#1,42629667,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry,3,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3676,,,,0,,,,,,,,,,,
1,1737473683321,21/01/2025 15:34:43,1737452083321,-6,21/01/2025 03:34:43,153647,19,task-nkxf,repeat-3dmk#1,42629671,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473689404,21/01/2025 15:34:49,1737452089404,-6,21/01/2025 03:34:49,153647,19,task-nkxf,repeat-3dmk#1,42629671,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,6095.6,6081.200000000001,6095.6,6095.6,6081.200000000001,6095.6,1,6095.6,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,0
3,1737473689406,21/01/2025 15:34:49,1737452089406,-6,21/01/2025 03:34:49,153647,19,task-nkxf,repeat-3dmk#1,42629671,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,6057,,,,0,,,,,,,,,,,
1,1737473748333,21/01/2025 15:35:48,1737452148333,-6,21/01/2025 03:35:48,153647,19,task-nkxf,repeat-3dmk#2,42629730,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473751172,21/01/2025 15:35:51,1737452151172,-6,21/01/2025 03:35:51,153647,19,task-nkxf,repeat-3dmk#2,42629730,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2848.8999999999996,2832.2999999999993,2848.8999999999996,2848.8999999999996,2832.2999999999993,2848.8999999999996,1,2848.8999999999996,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,2
3,1737473751175,21/01/2025 15:35:51,1737452151175,-6,21/01/2025 03:35:51,153647,19,task-nkxf,repeat-3dmk#2,42629730,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2812,,,,0,,,,,,,,,,,
1,1737473776955,21/01/2025 15:36:16,1737455776955,-5,21/01/2025 05:36:16,153647,19,task-nkxf,repeat-3dmk#1,42629761,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473783094,21/01/2025 15:36:23,1737455783094,-5,21/01/2025 05:36:23,153647,19,task-nkxf,repeat-3dmk#1,42629761,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,6157.599999964237,6144.700000000001,6157.599999964237,6157.599999964237,6144.700000000001,6157.599999964237,1,6157.599999964237,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,0
3,1737473783096,21/01/2025 15:36:23,1737455783096,-5,21/01/2025 05:36:23,153647,19,task-nkxf,repeat-3dmk#1,42629761,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,6111,,,,0,,,,,,,,,,,
1,1737473800581,21/01/2025 15:36:40,1737452200581,-6,21/01/2025 03:36:40,153647,19,task-nkxf,repeat-3dmk#3,42629778,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473806411,21/01/2025 15:36:46,1737452206411,-6,21/01/2025 03:36:46,153647,19,task-nkxf,repeat-3dmk#3,42629778,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,5840.6,5831.5,5840.6,5840.6,5831.5,5840.6,1,5840.6,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,4
3,1737473806413,21/01/2025 15:36:46,1737452206413,-6,21/01/2025 03:36:46,153647,19,task-nkxf,repeat-3dmk#3,42629778,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry,3,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,5803,,,,0,,,,,,,,,,,
1,1737473825107,21/01/2025 15:37:05,1737452225107,-6,21/01/2025 03:37:05,153647,19,task-nkxf,repeat-3dmk#1,42629800,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737473840351,21/01/2025 15:37:20,1737452240351,-6,21/01/2025 03:37:20,153647,19,task-nkxf,repeat-3dmk#1,42629800,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Retry,3,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,15266.227999964238,15263.328000000001,15266.227999964238,15266.227999964238,15263.328000000001,15266.227999964238,1,15266.227999964238,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,3
