Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1737475124276,21/01/2025 15:58:44,1737457124276,-5,21/01/2025 05:58:44,153647,19,task-r89t,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42630858,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry (subj),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475126358,21/01/2025 15:58:46,1737457126358,-5,21/01/2025 05:58:46,153647,19,task-r89t,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42630858,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry (subj),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2103.8000000357624,2098.5,2103.8000000357624,2103.8000000357624,2098.5,2103.8000000357624,1,2103.8000000357624,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,66
3,1737475126361,21/01/2025 15:58:46,1737457126361,-5,21/01/2025 05:58:46,153647,19,task-r89t,repeat-3dmk#2->-repeat-tj2w#3->-repeat-bh4w#1,42630858,BLIND,12435175,,complete,,678fbd94798f300a6b69ccfc,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x945,,,0,Retry (subj),2,Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2050,,,,0,,,,,,,,,,,
1,1737475628929,21/01/2025 16:07:08,1737454028929,-6,21/01/2025 04:07:08,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42631185,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475631069,21/01/2025 16:07:11,1737454031069,-6,21/01/2025 04:07:11,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42631185,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,2153.7000000000007,2149.2000000000007,2153.7000000000007,2153.7000000000007,2149.2000000000007,2153.7000000000007,1,2153.7000000000007,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,57
3,1737475631072,21/01/2025 16:07:11,1737454031072,-6,21/01/2025 04:07:11,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42631185,BLIND,12435162,,complete,,678fbd5753d94ce99f315d84,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x673,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2112,,,,0,,,,,,,,,,,
1,1737479734804,21/01/2025 17:15:34,1737458134804,-6,21/01/2025 05:15:34,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42633668,BLIND,12435916,,complete,,678fc84472479ddbd9db3bb4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737479737982,21/01/2025 17:15:37,1737458137982,-6,21/01/2025 05:15:37,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42633668,BLIND,12435916,,complete,,678fc84472479ddbd9db3bb4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,1,Retry Instructions,Screen 1,iwrmq7,1,continue,,3212.4819999880783,3198.681999999999,3212.4819999880783,3212.4819999880783,3198.681999999999,3212.4819999880783,1,3212.4819999880783,0,0,,Click To Continue,Continue Button,2,object-2,Retry Instructions,,65
3,1737479737987,21/01/2025 17:15:37,1737458137987,-6,21/01/2025 05:15:37,153647,19,task-r89t,repeat-3dmk#5->-repeat-tj2w#5->-repeat-bh4w#1,42633668,BLIND,12435916,,complete,,678fc84472479ddbd9db3bb4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1366x768,1366x607,,,0,Retry (subj),2,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,2,,Inaccurate~Inaccurate~Inaccurate~Inaccurate~Accurate,,Inaccurate~Accurate,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3141,,,,0,,,,,,,,,,,
END OF FILE
