Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1737474986379,21/01/2025 15:56:26,1737453386379,-6,21/01/2025 03:56:26,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,42630738,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737474987598,21/01/2025 15:56:27,1737453387598,-6,21/01/2025 03:56:27,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,42630738,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1230.6419999999998,1216.5419999999995,1230.6419999999998,1230.6419999999998,1216.5419999999995,1230.6419999999998,1,1230.6419999999998,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,59
3,1737474987601,21/01/2025 15:56:27,1737453387601,-6,21/01/2025 03:56:27,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#2,42630738,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1204,,,,0,,,,,,,,,,,
1,1737474998283,21/01/2025 15:56:38,1737456998283,-5,21/01/2025 05:56:38,153647,19,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42630749,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475000935,21/01/2025 15:56:40,1737457000935,-5,21/01/2025 05:56:40,153647,19,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42630749,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,2660.399999999999,2643.7999999999997,2660.399999999999,2660.399999999999,2643.7999999999997,2660.399999999999,1,2660.399999999999,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,63
3,1737475000937,21/01/2025 15:56:40,1737457000937,-5,21/01/2025 05:56:40,153647,19,task-4d82,repeat-3dmk#3->-repeat-ku6w#3,42630749,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,2637,,,,0,,,,,,,,,,,
1,1737475813821,21/01/2025 16:10:13,1737457813821,-5,21/01/2025 06:10:13,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42631325,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475817848,21/01/2025 16:10:17,1737457817848,-5,21/01/2025 06:10:17,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42631325,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,4055.3,4032.2,4055.3,4055.3,4032.2,4055.3,1,4055.3,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,61
3,1737475817853,21/01/2025 16:10:17,1737457817853,-5,21/01/2025 06:10:17,153647,19,task-4d82,repeat-3dmk#2->-repeat-ku6w#3,42631325,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Advance (Memory),2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,3963,,,,0,,,,,,,,,,,
1,1737475932566,21/01/2025 16:12:12,1737454332566,-6,21/01/2025 04:12:12,153647,19,task-4d82,repeat-3dmk#3->-repeat-ku6w#2,42631405,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Memory),2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
