Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: answer,Spreadsheet: memory,Spreadsheet: randomise,Spreadsheet: img,Manipulation: Spreadsheet
11,1737475020544,21/01/2025 15:57:00,1737453420544,-6,21/01/2025 03:57:00,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,10,image,Screen 3,zz7hbh,1,response,6,1876.4000000000015,1866.6000000000022,1876.4000000000015,1876.4000000000015,1866.6000000000022,1876.4000000000015,1,1876.4000000000015,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fc7354a0bbef269140ce76bff20aa450.jpg,
12,1737475022635,21/01/2025 15:57:02,1737453422635,-6,21/01/2025 03:57:02,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,11,image,Screen 3,zz7hbh,1,response,5,2099.800000000003,2083.2000000000007,2099.800000000003,2099.800000000003,2083.2000000000007,2099.800000000003,1,2099.800000000003,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,dda7c54d92c7279ad21757f349c7cb59.jpg,
13,1737475024459,21/01/2025 15:57:04,1737453424459,-6,21/01/2025 03:57:04,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,12,image,Screen 3,zz7hbh,1,response,4,1841.7000000238404,1833.8999999999978,1841.7000000238404,1841.7000000238404,1833.8999999999978,1841.7000000238404,1,1841.7000000238404,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,7e7c6491904659cda90b353efa05c36c.jpg,
14,1737475026877,21/01/2025 15:57:06,1737453426877,-6,21/01/2025 03:57:06,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,13,image,Screen 3,zz7hbh,1,response,4,2426.100000095368,2415.7999999999993,2426.100000095368,2426.100000095368,2415.7999999999993,2426.100000095368,1,2426.100000095368,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,bc35ab70a63de30e61cd1487569037ff.jpg,
15,1737475030424,21/01/2025 15:57:10,1737453430424,-6,21/01/2025 03:57:10,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,14,image,Screen 3,zz7hbh,1,response,5,3557.100000047685,3550.5,3557.100000047685,3557.100000047685,3550.5,3557.100000047685,1,3557.100000047685,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,ffacecd7ff2483bae112f8f0e8356a68.jpg,
16,1737475032278,21/01/2025 15:57:12,1737453432278,-6,21/01/2025 03:57:12,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,15,image,Screen 3,zz7hbh,1,response,6,1861.0000000238433,1849.9000000000015,1861.0000000238433,1861.0000000238433,1849.9000000000015,1861.0000000238433,1,1861.0000000238433,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,fec2211aa4477f705a7b7fd5610e2224.jpg,
17,1737475034275,21/01/2025 15:57:14,1737453434275,-6,21/01/2025 03:57:14,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,16,image,Screen 3,zz7hbh,1,response,2,2008,2000.0999999999985,2008,2008,2000.0999999999985,2008,1,2008,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1e11737ef84d2540acdb3e95be306366.jpg,
18,1737475036433,21/01/2025 15:57:16,1737453436433,-6,21/01/2025 03:57:16,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,17,image,Screen 3,zz7hbh,1,response,6,2166.0000000238433,2149.800000000003,2166.0000000238433,2166.0000000238433,2149.800000000003,2166.0000000238433,1,2166.0000000238433,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5e5b9d846232bdcc3e52cd453a221dff.jpg,
19,1737475039468,21/01/2025 15:57:19,1737453439468,-6,21/01/2025 03:57:19,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,18,image,Screen 3,zz7hbh,1,response,5,3050.2000000000044,3033.5,3050.2000000000044,3050.2000000000044,3033.5,3050.2000000000044,1,3050.2000000000044,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,abe336eaf110ed14cce5d4fed62a7d5a.jpg,
20,1737475041496,21/01/2025 15:57:21,1737453441496,-6,21/01/2025 03:57:21,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,19,image,Screen 3,zz7hbh,1,response,4,2045.500000095366,2033.2999999999956,2045.500000095366,2045.500000095366,2033.2999999999956,2045.500000095366,1,2045.500000095366,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,ff775e0aab0fac9ed6f2cda33af71491.jpg,
21,1737475044431,21/01/2025 15:57:24,1737453444431,-6,21/01/2025 03:57:24,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,20,image,Screen 3,zz7hbh,1,response,2,2947.2000000953703,2933.4000000000015,2947.2000000953703,2947.2000000953703,2933.4000000000015,2947.2000000953703,1,2947.2000000953703,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Pollution 1.jpg,
22,1737475046635,21/01/2025 15:57:26,1737453446635,-6,21/01/2025 03:57:26,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,21,image,Screen 3,zz7hbh,1,response,6,2216.5999999999985,2199.9000000000015,2216.5999999999985,2216.5999999999985,2199.9000000000015,2216.5999999999985,1,2216.5999999999985,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,15b2fecb8d54103bbfccd9e0cf34a77e.jpg,
23,1737475048345,21/01/2025 15:57:28,1737453448345,-6,21/01/2025 03:57:28,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,22,image,Screen 3,zz7hbh,1,response,6,1727.7000000476837,1716.699999999997,1727.7000000476837,1727.7000000476837,1716.699999999997,1727.7000000476837,1,1727.7000000476837,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,6ee5ea40cd52e1d8fdb5d823354d2eeb.jpg,
24,1737475050575,21/01/2025 15:57:30,1737453450575,-6,21/01/2025 03:57:30,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,23,image,Screen 3,zz7hbh,1,response,5,2241.0000000476866,2233.300000000003,2241.0000000476866,2241.0000000476866,2233.300000000003,2241.0000000476866,1,2241.0000000476866,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,NegHighNonsoc_19.jpg,
25,1737475052056,21/01/2025 15:57:32,1737453452056,-6,21/01/2025 03:57:32,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,24,image,Screen 3,zz7hbh,1,response,4,1489.1000000238419,1483.4000000000015,1489.1000000238419,1489.1000000238419,1483.4000000000015,1489.1000000238419,1,1489.1000000238419,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,5df7bb75e2b2b17b55246912debf934e.jpg,
26,1737475053761,21/01/2025 15:57:33,1737453453761,-6,21/01/2025 03:57:33,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,25,image,Screen 3,zz7hbh,1,response,1,1710.2000000238404,1699.9000000000015,1710.2000000238404,1710.2000000238404,1699.9000000000015,1710.2000000238404,1,1710.2000000238404,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,04d47b8184a2bdde9179efa50640e7d3.jpg,
27,1737475057008,21/01/2025 15:57:37,1737453457008,-6,21/01/2025 03:57:37,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,26,image,Screen 3,zz7hbh,1,response,2,3257.900000047681,3250.0999999999985,3257.900000047681,3257.900000047681,3250.0999999999985,3257.900000047681,1,3257.900000047681,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,Skijump 1.jpg,
28,1737475059214,21/01/2025 15:57:39,1737453459214,-6,21/01/2025 03:57:39,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,27,image,Screen 3,zz7hbh,1,response,4,2213.3000000476823,2200.2000000000044,2213.3000000476823,2213.3000000476823,2200.2000000000044,2213.3000000476823,1,2213.3000000476823,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,1ee7db919447af22c4e020dc971d886d.jpg,
29,1737475062424,21/01/2025 15:57:42,1737453462424,-6,21/01/2025 03:57:42,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,28,image,Screen 3,zz7hbh,1,response,2,3223.500000023836,3216.5999999999913,3223.500000023836,3223.500000023836,3216.5999999999913,3223.500000023836,1,3223.500000023836,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,6ef7925a3b6b6f4edb74c00708d0a723.jpg,
30,1737475064950,21/01/2025 15:57:44,1737453464950,-6,21/01/2025 03:57:44,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,29,image,Screen 3,zz7hbh,1,response,3,2532.7000000953703,2516.300000000003,2532.7000000953703,2532.7000000953703,2516.300000000003,2532.7000000953703,1,2532.7000000953703,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,3c42c59470c5a78bd8fad7a3f4223af9.jpg,
31,1737475066916,21/01/2025 15:57:46,1737453466916,-6,21/01/2025 03:57:46,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,30,image,Screen 3,zz7hbh,1,response,6,1982.7000000476837,1966.699999999997,1982.7000000476837,1982.7000000476837,1966.699999999997,1982.7000000476837,1,1982.7000000476837,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,01f870e557961e3faef0856f12309fa4.jpg,
32,1737475068866,21/01/2025 15:57:48,1737453468866,-6,21/01/2025 03:57:48,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,31,image,Screen 3,zz7hbh,1,response,5,1965.4000000238448,1950.1000000000058,1965.4000000238448,1965.4000000238448,1950.1000000000058,1965.4000000238448,1,1965.4000000238448,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,4c23a49c62ff1bbf1eefcc78dca7a998.jpg,
33,1737475070721,21/01/2025 15:57:50,1737453470721,-6,21/01/2025 03:57:50,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,32,image,Screen 3,zz7hbh,1,response,6,1870.300000023839,1866.8999999999942,1870.300000023839,1870.300000023839,1866.8999999999942,1870.300000023839,1,1870.300000023839,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,1fbe50e9fbfb4cd25adb8887c3a48e67.jpg,
34,1737475072728,21/01/2025 15:57:52,1737453472728,-6,21/01/2025 03:57:52,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,33,image,Screen 3,zz7hbh,1,response,2,2010.7000000953703,1999.9000000000087,2010.7000000953703,2010.7000000953703,1999.9000000000087,2010.7000000953703,1,2010.7000000953703,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,filler,1,Bar 1.jpg,
35,1737475079861,21/01/2025 15:57:59,1737453479861,-6,21/01/2025 03:57:59,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,34,image,Screen 3,zz7hbh,1,response,6,7143.800000095362,7133.299999999988,7143.800000095362,7143.800000095362,7133.299999999988,7143.800000095362,1,7143.800000095362,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,fe72718d821af79325bd7f405b581abd.jpg,
36,1737475083460,21/01/2025 15:58:03,1737453483460,-6,21/01/2025 03:58:03,153647,19,task-tak4,repeat-3dmk#2->-repeat-ku6w#2,42630746,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Memory Task (Clone 3),10,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,memory_resampled,memory_resampled,35,image,Screen 3,zz7hbh,1,response,5,3609.600000000006,3600,3609.600000000006,3609.600000000006,3600,3609.600000000006,1,3609.600000000006,0,0,,Keyboard Response,Image,1,object-1907,image,target,F,target,1,Landscapes_089_h.jpg,
