Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ck1c,randomiser-8rl3,branch-tpdd,branch-qy9p,branch-phuz,branch-3j3b,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: correct
1,1737475335380,21/01/2025 16:02:15,1737453735380,-6,21/01/2025 04:02:15,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42631007,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475486229,21/01/2025 16:04:46,1737453886229,-6,21/01/2025 04:04:46,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42631007,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,150860.3,150850,150860.3,150860.3,150850,150860.3,1,150860.3,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,59
3,1737475486234,21/01/2025 16:04:46,1737453886234,-6,21/01/2025 04:04:46,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#2->-repeat-bbex#1,42631007,BLIND,12435273,,complete,,678fbf418039afce3607ec39,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1396x632,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,150826,,,,0,,,,,,,,,,,
1,1737475734094,21/01/2025 16:08:54,1737457734094,-5,21/01/2025 06:08:54,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#3,42631271,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737475738924,21/01/2025 16:08:58,1737457738924,-5,21/01/2025 06:08:58,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#3,42631271,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,4847.399999988079,4841.2,4847.399999988079,4847.399999988079,4841.2,4847.399999988079,1,4847.399999988079,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,63
3,1737475738926,21/01/2025 16:08:58,1737457738926,-5,21/01/2025 06:08:58,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#3->-repeat-bbex#3,42631271,BLIND,12435205,,complete,,678fbe4871e039f136595285,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x738,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,4810,,,,0,,,,,,,,,,,
1,1737476515121,21/01/2025 16:21:55,1737454915121,-6,21/01/2025 04:21:55,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42631756,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737476523399,21/01/2025 16:22:03,1737454923399,-6,21/01/2025 04:22:03,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42631756,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,8307.11200001192,8297.812,8307.11200001192,8307.11200001192,8297.812,8307.11200001192,1,8307.11200001192,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,31
3,1737476523400,21/01/2025 16:22:03,1737454923400,-6,21/01/2025 04:22:03,153647,19,task-2yvf,repeat-3dmk#3->-repeat-ku6w#2->-repeat-bbex#1,42631756,BLIND,12435173,,complete,,678fbd956da3343b4e27ba4d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Advance (Subj) ,2,Inaccurate~Inaccurate~Accurate,1,Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,8237,,,,0,,,,,,,,,,,
1,1737477094937,21/01/2025 16:31:34,1737459094937,-5,21/01/2025 06:31:34,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42632060,BLIND,12435644,,complete,,678fc6a9cac861d318d3b962,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,726x698,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737477096814,21/01/2025 16:31:36,1737459096814,-5,21/01/2025 06:31:36,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42632060,BLIND,12435644,,complete,,678fc6a9cac861d318d3b962,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,726x698,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,1894.3239999880789,1882.924,1894.3239999880789,1894.3239999880789,1882.924,1894.3239999880789,1,1894.3239999880789,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,74
3,1737477096815,21/01/2025 16:31:36,1737459096815,-5,21/01/2025 06:31:36,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#4->-repeat-bbex#1,42632060,BLIND,12435644,,complete,,678fc6a9cac861d318d3b962,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,726x698,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Inaccurate~Accurate,,Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,1860,,,,0,,,,,,,,,,,
1,1737478055344,21/01/2025 16:47:35,1737460055344,-5,21/01/2025 06:47:35,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#3->-repeat-bbex#3,42632523,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,
2,1737478104570,21/01/2025 16:48:24,1737460104570,-5,21/01/2025 06:48:24,153647,19,task-2yvf,repeat-3dmk#2->-repeat-ku6w#3->-repeat-bbex#3,42632523,BLIND,12435268,,complete,,678fbd862ccc0994b94fd6b4,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x738,,,0,Advance (Subj) ,2,Inaccurate~Accurate,1,Inaccurate~Inaccurate~Accurate,,Inaccurate~Inaccurate~Accurate,,Spreadsheet1,Spreadsheet1,1,Advance Instructions,Screen 1,klqz88,1,continue,,49242.020000000004,49209.12,49242.020000000004,49242.020000000004,49209.12,49242.020000000004,1,49242.020000000004,0,0,,Click To Continue,Continue Button,2,object-2,Advance Instructions,,61
